n70,g1,g14
n65,g5,g93
n6,g82,g28
n35,g98,g27
n4,g27,g48
n32,g26,g21
n72,g93,g43
n83,g42,g16
n74,g88,g48
n26,g19,g11
n21,g18,g85
n60,g56,g15
n20,g40,g61
n73,g69,g56
n51,g63,g22
n69,g67,g5
n71,g6,g80
n28,g47,g15
n77,g6,g45
n14,g64,g11
n45,g15,g32
n39,g34,g6
n5,g54,g26
n23,g4,g22
n24,g43,g37
n54,g57,g31
n16,g25,g64
n82,g13,g57
n17,g71,g48
n18,g79,g31
n63,g59,g78
n9,g71,g30
n25,g27,g65
n30,g97,g87
n31,g11,g73
n10,g6,g21
n43,g30,g15
n68,g25,g70
n34,g58,g81
n8,g17,g70
n79,g87,g39
n53,g67,g86
n55,g7,g86
n38,g4,g12
n33,g48,g32
n62,g8,g83
n11,g83,g72
n27,g43,g18
n50,g13,g47
n44,g32,g87
n12,g26,g27
n67,g67,g97
n75,g58,g83
n80,g41,g8
n0,g64,g21
n22,g41,g29
n81,g97,g11
n58,g66,g1
n36,g64,g37
n42,g68,g54
n61,g90,g2
n78,g36,g96
n3,g98,g26
n29,g17,g36
n47,g44,g49
n49,g43,g71
n52,g90,g37
n59,g58,g76
n57,g88,g31
n66,g30,g63
n37,g3,g26
n13,g91,g8
n40,g64,g29
n19,g6,g78
n46,g65,g50
n7,g42,g17
n15,g86,g52
n48,g19,g5
n41,g28,g45
n76,g84,g67
n64,g31,g95
n56,g31,g2
n2,g29,g37
n1,g88,g30
