n70,g93,g66
n65,g84,g68
n6,g80,g76
n35,g4,g70
n4,g40,g26
n32,g61,g70
n26,g35,g71
n21,g81,g34
n60,g0,g43
n20,g11,g56
n51,g46,g45
n69,g58,g16
n28,g55,g2
n14,g61,g18
n45,g45,g55
n39,g65,g63
n5,g86,g53
n23,g31,g83
n24,g10,g21
n54,g7,g21
n16,g14,g78
n17,g44,g88
n18,g55,g98
n63,g77,g60
n9,g26,g91
n25,g98,g49
n30,g55,g39
n31,g28,g6
n10,g76,g11
n43,g60,g15
n68,g51,g23
n34,g53,g91
n8,g25,g49
n53,g56,g73
n55,g44,g41
n38,g40,g46
n33,g29,g99
n62,g33,g59
n11,g12,g57
n27,g8,g3
n50,g43,g54
n44,g42,g10
n12,g54,g92
n67,g47,g91
n0,g1,g9
n22,g30,g69
n58,g72,g51
n36,g18,g69
n42,g43,g48
n61,g64,g7
n3,g17,g36
n29,g54,g40
n47,g98,g78
n49,g97,g19
n52,g26,g25
n59,g82,g71
n57,g46,g80
n66,g88,g94
n37,g80,g75
n13,g21,g30
n40,g73,g76
n19,g13,g25
n46,g22,g56
n7,g70,g42
n15,g42,g22
n48,g68,g86
n41,g98,g26
n64,g89,g60
n56,g79,g64
n2,g6,g50
n1,g6,g86
