n70,g76,g23
n65,g82,g80
n6,g37,g54
n35,g58,g99
n4,g11,g46
n32,g91,g13
n26,g96,g77
n21,g21,g55
n60,g23,g65
n20,g80,g37
n51,g9,g71
n69,g64,g10
n28,g43,g99
n14,g20,g86
n45,g89,g28
n39,g45,g86
n5,g94,g12
n23,g73,g94
n24,g14,g57
n54,g93,g44
n16,g45,g89
n17,g41,g54
n18,g79,g71
n63,g99,g83
n9,g46,g35
n25,g49,g61
n30,g58,g68
n31,g78,g96
n10,g26,g14
n43,g15,g26
n68,g17,g87
n34,g50,g44
n8,g46,g63
n53,g57,g15
n55,g74,g88
n38,g85,g64
n33,g72,g31
n62,g24,g91
n11,g59,g83
n27,g17,g90
n50,g96,g73
n44,g31,g0
n12,g40,g2
n67,g48,g60
n0,g67,g83
n22,g57,g50
n58,g54,g43
n36,g2,g64
n42,g83,g52
n61,g2,g15
n3,g43,g92
n29,g86,g5
n47,g97,g35
n49,g30,g93
n52,g50,g85
n59,g55,g85
n57,g32,g0
n66,g5,g71
n37,g37,g38
n13,g7,g10
n40,g25,g96
n19,g20,g76
n46,g97,g60
n7,g85,g87
n15,g93,g0
n48,g21,g64
n41,g11,g28
n64,g32,g4
n56,g48,g20
n2,g94,g30
n1,g37,g72
