n70,g31,g0
n65,g96,g82
n6,g76,g22
n35,g3,g87
n4,g25,g93
n32,g54,g51
n72,g14,g77
n74,g61,g85
n26,g67,g76
n21,g0,g26
n60,g61,g93
n20,g45,g94
n73,g66,g14
n51,g15,g6
n69,g60,g17
n71,g30,g96
n28,g42,g9
n14,g55,g26
n45,g97,g33
n39,g24,g98
n5,g38,g18
n23,g54,g78
n24,g24,g45
n54,g95,g89
n16,g17,g75
n17,g12,g71
n18,g62,g68
n63,g32,g21
n9,g37,g86
n25,g48,g92
n30,g99,g73
n31,g14,g12
n10,g86,g34
n43,g23,g68
n68,g20,g22
n34,g81,g50
n8,g55,g60
n53,g7,g32
n55,g97,g47
n38,g42,g34
n33,g19,g26
n62,g48,g97
n11,g10,g6
n27,g18,g14
n50,g82,g86
n44,g6,g94
n12,g75,g59
n67,g64,g72
n75,g39,g53
n0,g90,g26
n22,g87,g64
n58,g85,g65
n36,g47,g30
n42,g71,g2
n61,g35,g83
n3,g96,g64
n29,g8,g73
n47,g59,g11
n49,g20,g71
n52,g43,g60
n59,g50,g17
n57,g23,g56
n66,g52,g65
n37,g47,g54
n13,g38,g27
n40,g49,g94
n19,g39,g65
n46,g6,g52
n7,g50,g83
n15,g13,g70
n48,g83,g26
n41,g68,g64
n76,g34,g19
n64,g75,g1
n56,g79,g39
n2,g20,g87
n1,g73,g70
