n70,g78,g31
n65,g35,g96
n6,g59,g55
n35,g38,g2
n4,g76,g28
n32,g87,g34
n72,g96,g45
n74,g84,g81
n26,g45,g19
n21,g14,g80
n60,g10,g56
n20,g93,g20
n73,g91,g16
n51,g88,g85
n69,g68,g12
n71,g34,g9
n28,g68,g73
n14,g31,g64
n45,g86,g4
n39,g47,g3
n5,g57,g65
n23,g99,g44
n24,g46,g81
n54,g88,g9
n16,g26,g45
n17,g34,g83
n18,g40,g18
n63,g4,g25
n9,g28,g11
n25,g54,g64
n30,g44,g17
n31,g27,g73
n10,g66,g70
n43,g29,g77
n68,g21,g12
n34,g71,g49
n8,g84,g83
n53,g67,g73
n55,g10,g67
n38,g59,g89
n33,g70,g59
n62,g9,g83
n11,g9,g61
n27,g81,g5
n50,g39,g50
n44,g87,g57
n12,g42,g32
n67,g10,g45
n75,g3,g96
n0,g96,g86
n22,g44,g47
n58,g94,g95
n36,g41,g58
n42,g44,g18
n61,g93,g11
n3,g10,g52
n29,g27,g1
n47,g94,g40
n49,g76,g85
n52,g8,g81
n59,g83,g79
n57,g25,g48
n66,g22,g1
n37,g24,g99
n13,g39,g5
n40,g41,g86
n19,g40,g99
n46,g16,g17
n7,g69,g23
n15,g98,g33
n48,g90,g98
n41,g79,g4
n76,g61,g53
n64,g16,g20
n56,g77,g65
n2,g27,g89
n1,g52,g1
