n70,g1,g75
n65,g12,g70
n6,g46,g90
n35,g84,g53
n4,g94,g96
n32,g10,g38
n72,g81,g10
n74,g81,g20
n26,g23,g66
n21,g19,g15
n60,g9,g88
n20,g85,g98
n73,g23,g90
n51,g39,g25
n69,g98,g83
n71,g84,g67
n28,g20,g6
n14,g91,g23
n45,g52,g91
n39,g35,g47
n5,g2,g58
n23,g82,g84
n24,g45,g15
n54,g2,g35
n16,g68,g64
n17,g72,g90
n18,g27,g66
n63,g86,g64
n9,g41,g40
n25,g3,g52
n30,g13,g79
n31,g56,g40
n10,g17,g39
n43,g13,g28
n68,g86,g79
n34,g53,g16
n8,g94,g50
n53,g66,g7
n55,g41,g52
n38,g61,g63
n33,g4,g35
n62,g22,g55
n11,g77,g11
n27,g54,g61
n50,g75,g58
n44,g12,g53
n12,g37,g85
n67,g32,g27
n75,g93,g72
n0,g6,g47
n22,g44,g48
n58,g63,g29
n36,g83,g33
n42,g47,g68
n61,g45,g2
n3,g77,g65
n29,g65,g13
n47,g56,g54
n49,g78,g31
n52,g18,g48
n59,g68,g67
n57,g37,g63
n66,g71,g85
n37,g86,g88
n13,g55,g19
n40,g36,g86
n19,g58,g84
n46,g84,g16
n7,g2,g5
n15,g33,g37
n48,g9,g38
n41,g39,g11
n76,g53,g82
n64,g61,g82
n56,g32,g63
n2,g52,g77
n1,g33,g47
