n0,g26,g67
n1,g36,g46
n2,g32,g47
n3,g60,g26
n4,g51,g42
n5,g84,g87
n6,g6,g55
n7,g3,g80
n8,g85,g22
n9,g9,g5
n10,g60,g61
n11,g87,g99
n12,g81,g8
n13,g64,g77
n14,g23,g78
n15,g3,g45
n16,g8,g59
n17,g0,g91
n18,g2,g17
n19,g60,g29
n20,g70,g14
n21,g59,g44
n22,g19,g85
n23,g95,g58
n24,g81,g73
n25,g40,g46
n26,g36,g94
n27,g46,g11
n28,g90,g53
n29,g70,g43
n30,g65,g52
n31,g67,g3
n32,g82,g84
n33,g16,g73
n34,g6,g99
n35,g89,g65
n36,g1,g30
n37,g56,g6
n38,g19,g75
n39,g38,g43
n40,g39,g57
n41,g58,g71
n42,g82,g78
n43,g47,g71
n44,g33,g79
n45,g1,g78
n46,g58,g4
n47,g39,g86
n48,g1,g49
n49,g0,g15
n50,g11,g39
n51,g14,g4
n52,g86,g6
n53,g8,g16
n54,g6,g88
n55,g85,g0
n56,g61,g79
n57,g80,g11
n58,g67,g72
n59,g73,g45
n60,g27,g0
n61,g83,g24
n62,g82,g73
n63,g66,g86
n64,g42,g22
n65,g52,g72
n66,g12,g30
n67,g91,g16
n68,g88,g64
n69,g75,g86
n70,g17,g67
n71,g37,g9
n72,g73,g13
n73,g89,g12
n74,g21,g15
n75,g15,g32
n76,g74,g9
n77,g44,g47
n78,g38,g81
n79,g90,g49
n80,g81,g30
n81,g80,g77
n82,g88,g70
n83,g68,g70
n84,g38,g91
n85,g17,g62
n86,g94,g10
n87,g78,g96
n88,g55,g62
n89,g40,g82
n90,g26,g22
n91,g10,g4
n92,g89,g35
n93,g35,g42
n94,g83,g22
n95,g83,g72
n96,g21,g85
n97,g18,g40
n98,g30,g96
n99,g75,g84
