n0,g53,g92
n1,g13,g81
n2,g80,g20
n3,g23,g46
n4,g63,g67
n5,g99,g97
n6,g90,g0
n7,g76,g4
n8,g80,g3
n9,g17,g64
n10,g15,g6
n11,g54,g91
n12,g40,g84
n13,g12,g30
n14,g98,g35
n15,g69,g61
n16,g72,g89
n17,g22,g85
n18,g66,g63
n19,g76,g65
n20,g99,g89
n21,g0,g37
n22,g89,g86
n23,g29,g53
n24,g16,g40
n25,g49,g36
n26,g37,g65
n27,g56,g61
n28,g9,g88
n29,g48,g17
n30,g45,g26
n31,g19,g16
n32,g24,g82
n33,g97,g43
n34,g92,g30
n35,g10,g74
n36,g9,g17
n37,g91,g65
n38,g56,g90
n39,g87,g52
n40,g39,g34
n41,g93,g58
n42,g30,g74
n43,g85,g32
n44,g74,g2
n45,g74,g25
n46,g81,g48
n47,g88,g93
n48,g23,g28
n49,g70,g85
