n0,g64,g37
n1,g90,g43
n2,g73,g8
n3,g72,g75
n4,g79,g7
n5,g87,g6
n6,g91,g2
n7,g89,g68
n8,g22,g5
n9,g41,g50
n10,g92,g11
n11,g13,g58
n12,g0,g25
n13,g99,g63
n14,g3,g46
n15,g28,g12
n16,g25,g22
n17,g31,g73
n18,g94,g90
n19,g18,g47
n20,g44,g40
n21,g18,g30
n22,g15,g80
n23,g71,g21
n24,g29,g43
n25,g53,g43
n26,g95,g58
n27,g27,g35
n28,g8,g29
n29,g17,g41
n30,g10,g53
n31,g90,g88
n32,g62,g74
n33,g65,g82
n34,g21,g38
n35,g72,g57
n36,g93,g89
n37,g29,g0
n38,g59,g49
n39,g72,g80
n40,g60,g65
n41,g97,g63
n42,g54,g74
n43,g36,g12
n44,g68,g33
n45,g75,g49
n46,g66,g39
n47,g9,g69
n48,g17,g26
n49,g10,g94
n50,g34,g57
n51,g48,g94
n52,g17,g70
n53,g23,g68
n54,g13,g14
n55,g16,g59
n56,g88,g46
n57,g8,g95
n58,g67,g51
n59,g71,g76
n60,g57,g5
n61,g29,g97
n62,g69,g15
n63,g43,g54
n64,g11,g74
n65,g60,g97
n66,g20,g65
n67,g19,g2
n68,g61,g99
n69,g50,g53
n70,g86,g84
n71,g92,g45
n72,g92,g1
n73,g85,g16
n74,g34,g75
n75,g4,g32
n76,g6,g40
n77,g52,g31
n78,g54,g12
n79,g94,g97
n80,g61,g38
n81,g47,g31
n82,g47,g35
n83,g19,g0
n84,g57,g54
n85,g15,g55
n86,g32,g55
n87,g76,g29
n88,g19,g89
n89,g76,g66
