n0,g38,g0
n1,g81,g84
n2,g41,g75
n3,g82,g19
n4,g44,g30
n5,g38,g26
n6,g20,g12
n7,g33,g44
n8,g14,g46
n9,g88,g81
n10,g17,g54
n11,g40,g74
n12,g82,g69
n13,g62,g21
n14,g11,g33
n15,g6,g24
n16,g39,g8
n17,g2,g30
n18,g83,g69
n19,g3,g86
n20,g1,g48
n21,g93,g63
n22,g4,g23
n23,g52,g51
n24,g66,g85
n25,g38,g98
n26,g75,g80
n27,g71,g81
n28,g19,g0
n29,g24,g63
n30,g17,g39
n31,g77,g93
n32,g49,g28
n33,g99,g28
n34,g24,g11
n35,g69,g0
n36,g14,g79
n37,g41,g38
n38,g81,g96
n39,g30,g97
n40,g40,g7
n41,g56,g47
n42,g64,g68
n43,g76,g65
n44,g32,g83
n45,g62,g96
n46,g59,g83
n47,g15,g61
n48,g46,g83
n49,g50,g6
n50,g78,g60
n51,g19,g1
n52,g53,g67
n53,g2,g64
n54,g81,g67
n55,g63,g14
n56,g34,g28
n57,g80,g78
n58,g0,g4
n59,g66,g71
n60,g96,g21
n61,g66,g2
n62,g90,g33
n63,g75,g34
n64,g32,g89
n65,g26,g21
n66,g17,g9
n67,g17,g36
n68,g34,g43
n69,g76,g41
n70,g1,g37
n71,g84,g6
n72,g61,g1
n73,g75,g82
n74,g91,g29
n75,g26,g41
n76,g49,g79
n77,g40,g15
n78,g55,g2
n79,g44,g37
n80,g53,g7
n81,g66,g29
n82,g68,g20
n83,g28,g21
n84,g61,g52
n85,g13,g60
n86,g78,g54
n87,g13,g64
n88,g11,g93
n89,g55,g78
n90,g30,g15
n91,g1,g49
n92,g11,g99
n93,g92,g49
n94,g89,g48
n95,g98,g97
n96,g88,g6
n97,g48,g20
n98,g10,g76
n99,g57,g18
