n0,g78,g50
n1,g95,g70
n2,g2,g33
n3,g57,g76
n4,g67,g57
n5,g86,g68
n6,g55,g47
n7,g26,g29
n8,g78,g69
n9,g2,g81
n10,g91,g80
n11,g86,g1
n12,g63,g36
n13,g19,g66
n14,g9,g43
n15,g84,g36
n16,g44,g76
n17,g74,g79
n18,g79,g62
n19,g17,g97
n20,g13,g39
n21,g55,g9
n22,g69,g89
n23,g27,g78
n24,g3,g10
n25,g55,g22
n26,g89,g0
n27,g47,g15
n28,g32,g74
n29,g37,g16
n30,g87,g13
n31,g96,g34
n32,g87,g36
n33,g73,g58
n34,g44,g65
n35,g62,g77
n36,g34,g39
n37,g49,g91
n38,g98,g3
n39,g53,g89
n40,g52,g15
n41,g77,g58
n42,g73,g67
n43,g91,g65
n44,g87,g39
n45,g29,g91
n46,g20,g40
n47,g78,g53
n48,g52,g18
n49,g76,g84
n50,g67,g63
n51,g1,g16
n52,g63,g19
n53,g37,g6
n54,g57,g53
n55,g79,g76
n56,g69,g94
n57,g32,g11
n58,g10,g20
n59,g1,g66
n60,g32,g43
n61,g69,g55
n62,g74,g29
n63,g63,g8
n64,g30,g70
n65,g91,g76
n66,g79,g9
n67,g88,g70
n68,g51,g16
n69,g98,g93
n70,g55,g38
n71,g70,g42
n72,g7,g77
n73,g38,g36
n74,g89,g33
n75,g60,g13
n76,g28,g65
n77,g58,g11
n78,g57,g94
n79,g94,g64
n80,g71,g82
n81,g31,g32
n82,g26,g82
n83,g77,g14
n84,g37,g2
n85,g86,g46
n86,g20,g93
n87,g96,g12
n88,g41,g95
n89,g4,g87
n90,g97,g25
n91,g93,g24
n92,g46,g19
n93,g66,g71
n94,g95,g33
n95,g80,g17
n96,g85,g47
n97,g31,g35
n98,g49,g13
n99,g7,g14
