n70,g16,g21
n65,g49,g43
n6,g27,g84
n35,g23,g90
n4,g44,g13
n32,g30,g55
n72,g3,g4
n26,g75,g38
n21,g28,g78
n60,g33,g59
n20,g40,g92
n73,g65,g50
n51,g5,g54
n69,g77,g34
n71,g37,g41
n28,g65,g79
n14,g77,g23
n45,g79,g45
n39,g43,g42
n5,g8,g77
n23,g5,g91
n24,g18,g11
n54,g2,g83
n16,g63,g3
n17,g99,g83
n18,g31,g81
n63,g4,g46
n9,g94,g64
n25,g24,g43
n30,g32,g58
n31,g35,g92
n10,g44,g93
n43,g55,g98
n68,g76,g54
n34,g78,g75
n8,g63,g60
n53,g71,g56
n55,g9,g95
n38,g82,g52
n33,g80,g49
n62,g28,g97
n11,g57,g37
n27,g43,g14
n50,g13,g54
n44,g69,g25
n12,g48,g43
n67,g96,g49
n0,g9,g33
n22,g15,g34
n58,g50,g76
n36,g54,g84
n42,g72,g29
n61,g55,g60
n3,g11,g2
n29,g39,g9
n47,g15,g33
n49,g84,g50
n52,g40,g72
n59,g19,g7
n57,g82,g33
n66,g98,g14
n37,g47,g32
n13,g78,g61
n40,g91,g20
n19,g19,g72
n46,g77,g55
n7,g15,g70
n15,g27,g49
n48,g42,g19
n41,g90,g10
n64,g83,g94
n56,g4,g30
n2,g13,g32
n1,g34,g88
