n70,g14,g40
n65,g25,g57
n6,g75,g74
n35,g33,g75
n4,g86,g92
n32,g66,g94
n72,g23,g21
n26,g79,g95
n21,g61,g72
n60,g70,g62
n20,g61,g84
n73,g87,g27
n51,g92,g48
n69,g60,g43
n71,g2,g70
n28,g92,g7
n14,g91,g44
n45,g42,g90
n39,g29,g42
n5,g28,g9
n23,g24,g36
n24,g83,g5
n54,g61,g71
n16,g32,g23
n17,g46,g48
n18,g85,g82
n63,g32,g38
n9,g8,g17
n25,g36,g82
n30,g4,g87
n31,g43,g34
n10,g1,g30
n43,g30,g86
n68,g29,g21
n34,g49,g62
n8,g18,g19
n53,g29,g46
n55,g84,g6
n38,g11,g28
n33,g94,g10
n62,g68,g75
n11,g68,g45
n27,g28,g68
n50,g71,g57
n44,g61,g48
n12,g52,g44
n67,g76,g77
n0,g86,g50
n22,g5,g4
n58,g19,g48
n36,g91,g90
n42,g30,g66
n61,g63,g85
n3,g58,g60
n29,g13,g35
n47,g19,g50
n49,g21,g0
n52,g26,g9
n59,g56,g8
n57,g21,g98
n66,g63,g43
n37,g66,g7
n13,g22,g85
n40,g64,g7
n19,g73,g78
n46,g88,g82
n7,g30,g36
n15,g73,g56
n48,g30,g61
n41,g36,g7
n64,g97,g9
n56,g11,g7
n2,g91,g55
n1,g80,g94
