n0,g10,g20
n1,g90,g48
n2,g8,g59
n3,g91,g97
n4,g59,g38
n5,g97,g72
n6,g90,g94
n7,g49,g62
n8,g25,g91
n9,g13,g50
n10,g12,g97
n11,g3,g70
n12,g87,g0
n13,g6,g56
n14,g55,g84
n15,g2,g1
n16,g58,g33
n17,g73,g96
n18,g71,g41
n19,g54,g74
n20,g63,g79
n21,g25,g19
n22,g13,g52
n23,g49,g68
n24,g59,g86
n25,g24,g25
n26,g99,g72
n27,g9,g55
n28,g76,g95
n29,g49,g24
n30,g54,g42
n31,g84,g57
n32,g82,g70
n33,g93,g88
n34,g90,g30
n35,g39,g76
n36,g92,g57
n37,g49,g74
n38,g31,g81
n39,g35,g9
n40,g51,g39
n41,g79,g95
n42,g86,g38
n43,g11,g19
n44,g97,g84
n45,g98,g64
n46,g24,g86
n47,g98,g51
n48,g29,g17
n49,g41,g45
n50,g23,g16
n51,g94,g89
n52,g35,g51
n53,g77,g72
n54,g14,g99
n55,g53,g92
n56,g94,g80
n57,g75,g36
n58,g17,g37
n59,g23,g45
n60,g2,g19
n61,g93,g5
n62,g34,g58
n63,g74,g42
n64,g40,g22
n65,g35,g12
n66,g61,g5
n67,g28,g90
n68,g64,g17
n69,g6,g79
n70,g38,g80
n71,g78,g88
n72,g11,g65
n73,g13,g53
n74,g95,g84
n75,g69,g93
n76,g33,g26
n77,g32,g36
n78,g59,g54
n79,g88,g0
n80,g93,g55
n81,g80,g84
n82,g79,g82
n83,g96,g36
n84,g8,g58
n85,g8,g85
n86,g79,g55
n87,g73,g16
n88,g36,g77
n89,g28,g68
n90,g33,g46
n91,g64,g73
n92,g0,g51
n93,g91,g34
n94,g11,g54
n95,g1,g81
n96,g7,g71
n97,g67,g68
n98,g43,g80
n99,g33,g90
n100,g46,g26
n101,g44,g1
n102,g41,g51
n103,g18,g58
n104,g2,g95
n105,g38,g75
n106,g17,g75
n107,g48,g10
n108,g30,g34
n109,g75,g28
n110,g98,g48
n111,g53,g96
n112,g83,g9
n113,g89,g66
n114,g33,g54
n115,g41,g47
n116,g18,g78
n117,g1,g59
n118,g74,g40
n119,g81,g50
n120,g82,g78
n121,g2,g37
n122,g22,g15
n123,g47,g53
n124,g87,g95
n125,g34,g62
n126,g78,g26
n127,g63,g74
n128,g53,g64
n129,g23,g67
n130,g47,g0
n131,g77,g71
n132,g92,g27
n133,g86,g15
n134,g71,g27
n135,g57,g94
n136,g7,g65
n137,g57,g37
n138,g96,g77
n139,g87,g50
n140,g2,g68
n141,g83,g35
n142,g71,g81
n143,g4,g65
n144,g31,g21
n145,g15,g77
n146,g66,g16
n147,g39,g35
n148,g5,g28
n149,g23,g19
n150,g43,g24
n151,g39,g25
n152,g27,g23
n153,g76,g7
n154,g73,g69
n155,g46,g94
n156,g19,g61
n157,g50,g12
n158,g63,g80
n159,g20,g38
n160,g5,g7
n161,g56,g47
n162,g24,g55
n163,g46,g29
n164,g6,g66
n165,g37,g18
n166,g41,g13
n167,g13,g8
n168,g20,g43
n169,g61,g98
n170,g40,g76
n171,g15,g65
n172,g29,g42
n173,g46,g9
n174,g83,g31
n175,g29,g3
n176,g11,g69
n177,g81,g45
n178,g14,g85
n179,g83,g65
n180,g3,g88
n181,g82,g63
n182,g66,g43
n183,g76,g60
n184,g26,g37
n185,g96,g22
n186,g30,g0
n187,g92,g52
n188,g15,g83
n189,g14,g56
