n70,g12,g42
n6,g97,g0
n4,g70,g76
n22,g5,g86
n21,g77,g74
n60,g81,g94
n79,g70,g93
n74,g18,g95
n69,g11,g0
n28,g53,g52
n14,g62,g28
n45,g1,g57
n89,g40,g14
n5,g74,g63
n23,g75,g32
n24,g32,g58
n17,g54,g51
n54,g70,g57
n77,g21,g72
n63,g50,g79
n9,g82,g23
n25,g78,g76
n87,g71,g31
n10,g48,g6
n68,g82,g30
n34,g16,g52
n72,g46,g73
n73,g80,g97
n55,g25,g51
n44,g21,g69
n16,g81,g24
n80,g82,g0
n81,g4,g98
n75,g26,g45
n66,g36,g9
n47,g38,g60
n52,g6,g35
n59,g56,g90
n57,g88,g69
n71,g54,g85
n37,g44,g76
n31,g60,g22
n19,g47,g86
n46,g19,g99
n65,g35,g64
n85,g41,g67
n1,g34,g30
n84,g85,g95
n32,g3,g89
n26,g52,g18
n20,g42,g49
n53,g37,g69
n56,g19,g4
n76,g58,g59
n38,g96,g2
n13,g42,g52
n67,g48,g83
n41,g94,g67
n18,g5,g63
n11,g73,g5
n30,g18,g46
n35,g60,g5
n8,g41,g10
n83,g98,g48
n39,g0,g53
n33,g11,g53
n27,g69,g63
n50,g3,g69
n12,g16,g36
n82,g34,g58
n0,g63,g16
n43,g20,g39
n58,g72,g82
n36,g64,g30
n42,g22,g78
n61,g90,g25
n78,g68,g58
n3,g82,g71
n29,g51,g94
n49,g17,g96
n88,g59,g4
n86,g28,g3
n62,g37,g17
n40,g88,g78
n51,g15,g95
n7,g97,g9
n15,g56,g72
n48,g9,g24
n64,g48,g8
n2,g59,g88
