n70,g83,g75
n6,g9,g17
n4,g7,g84
n22,g98,g73
n21,g63,g36
n60,g0,g91
n79,g48,g59
n74,g9,g91
n69,g62,g76
n28,g6,g60
n14,g50,g54
n45,g39,g19
n5,g95,g25
n23,g90,g52
n24,g5,g85
n17,g60,g27
n54,g42,g47
n77,g7,g46
n63,g71,g33
n9,g90,g94
n25,g84,g92
n10,g37,g19
n68,g29,g47
n34,g72,g77
n72,g80,g51
n73,g93,g8
n55,g82,g12
n44,g65,g60
n16,g97,g73
n80,g43,g15
n81,g34,g55
n75,g82,g22
n66,g65,g8
n47,g81,g37
n52,g34,g29
n59,g71,g66
n57,g38,g9
n71,g77,g4
n37,g81,g24
n31,g70,g19
n19,g87,g82
n46,g24,g36
n65,g1,g27
n85,g45,g20
n1,g85,g28
n84,g32,g29
n32,g40,g90
n26,g95,g30
n20,g85,g71
n53,g59,g52
n56,g5,g48
n76,g25,g99
n38,g62,g79
n13,g54,g16
n67,g97,g52
n41,g93,g29
n18,g66,g41
n11,g4,g41
n30,g11,g54
n35,g5,g2
n8,g92,g12
n83,g63,g15
n39,g39,g89
n33,g40,g89
n27,g94,g4
n50,g98,g23
n12,g70,g15
n82,g56,g28
n0,g17,g94
n43,g4,g40
n58,g39,g67
n36,g12,g85
n42,g38,g32
n61,g7,g90
n78,g31,g68
n3,g24,g30
n29,g66,g27
n49,g29,g6
n62,g72,g98
n40,g42,g18
n51,g16,g92
n7,g56,g5
n15,g89,g98
n48,g66,g3
n64,g82,g80
n2,g24,g99
