n70,g63,g64
n65,g9,g98
n6,g69,g14
n35,g45,g15
n4,g88,g47
n32,g12,g94
n72,g91,g47
n26,g37,g31
n21,g82,g45
n60,g23,g74
n20,g89,g91
n51,g2,g58
n69,g10,g97
n71,g99,g93
n28,g2,g57
n14,g75,g56
n45,g48,g36
n39,g28,g0
n5,g91,g6
n23,g90,g34
n24,g53,g43
n54,g24,g82
n16,g15,g85
n17,g30,g15
n18,g92,g47
n63,g22,g39
n9,g73,g79
n25,g99,g29
n30,g2,g89
n31,g13,g74
n10,g22,g92
n43,g69,g11
n68,g82,g27
n34,g93,g60
n8,g23,g86
n53,g87,g72
n55,g98,g76
n38,g82,g8
n33,g66,g18
n62,g53,g66
n11,g57,g18
n27,g13,g56
n50,g23,g91
n44,g98,g56
n12,g70,g48
n67,g35,g38
n0,g90,g36
n22,g45,g5
n58,g58,g68
n36,g34,g44
n42,g29,g5
n61,g36,g84
n3,g29,g80
n29,g64,g16
n47,g10,g69
n49,g5,g81
n52,g43,g95
n59,g71,g90
n57,g6,g19
n66,g74,g37
n37,g59,g10
n13,g10,g70
n40,g45,g23
n19,g7,g41
n46,g99,g95
n7,g77,g63
n15,g54,g72
n48,g15,g70
n41,g1,g43
n64,g88,g40
n56,g21,g75
n2,g68,g25
n1,g19,g20
