n70,g77,g15
n65,g35,g49
n6,g5,g71
n35,g68,g63
n4,g92,g39
n32,g49,g27
n72,g33,g49
n26,g2,g52
n21,g24,g33
n60,g45,g97
n20,g61,g54
n51,g16,g90
n69,g59,g46
n71,g40,g58
n28,g54,g42
n14,g58,g30
n45,g10,g25
n39,g83,g41
n5,g38,g12
n23,g0,g58
n24,g99,g5
n54,g64,g41
n16,g94,g42
n17,g29,g13
n18,g37,g32
n63,g50,g37
n9,g86,g91
n25,g3,g46
n30,g50,g66
n31,g63,g31
n10,g27,g67
n43,g99,g55
n68,g94,g92
n34,g38,g86
n8,g77,g75
n53,g64,g94
n55,g69,g32
n38,g62,g51
n33,g4,g17
n62,g92,g5
n11,g77,g4
n27,g98,g26
n50,g15,g95
n44,g54,g76
n12,g29,g14
n67,g50,g8
n0,g7,g78
n22,g17,g51
n58,g7,g37
n36,g10,g2
n42,g99,g1
n61,g18,g12
n3,g53,g90
n29,g8,g77
n47,g51,g46
n49,g98,g63
n52,g63,g10
n59,g79,g12
n57,g59,g80
n66,g6,g33
n37,g28,g97
n13,g69,g34
n40,g67,g50
n19,g72,g89
n46,g58,g44
n7,g35,g62
n15,g98,g44
n48,g83,g68
n41,g93,g9
n64,g58,g6
n56,g46,g66
n2,g94,g41
n1,g8,g86
