n70,g45,g43
n65,g76,g34
n6,g63,g18
n35,g62,g18
n4,g21,g22
n32,g4,g52
n72,g94,g97
n26,g94,g28
n21,g50,g38
n60,g89,g71
n20,g46,g9
n51,g21,g7
n69,g70,g94
n71,g19,g15
n28,g15,g45
n14,g68,g90
n45,g15,g72
n39,g48,g71
n5,g75,g79
n23,g85,g20
n24,g48,g81
n54,g98,g51
n16,g52,g2
n17,g37,g52
n18,g93,g78
n63,g36,g26
n9,g1,g16
n25,g99,g89
n30,g41,g79
n31,g68,g94
n10,g3,g88
n43,g67,g96
n68,g37,g79
n34,g62,g74
n8,g77,g88
n53,g70,g32
n55,g14,g28
n38,g35,g26
n33,g2,g96
n62,g35,g37
n11,g54,g61
n27,g26,g70
n50,g87,g13
n44,g79,g45
n12,g62,g24
n67,g64,g10
n0,g56,g16
n22,g72,g8
n58,g4,g19
n36,g66,g90
n42,g42,g91
n61,g48,g77
n3,g73,g81
n29,g43,g22
n47,g92,g48
n49,g92,g88
n52,g93,g84
n59,g69,g45
n57,g25,g98
n66,g19,g24
n37,g56,g74
n13,g50,g21
n40,g22,g51
n19,g73,g21
n46,g70,g73
n7,g69,g46
n15,g42,g39
n48,g36,g53
n41,g62,g54
n64,g97,g79
n56,g14,g85
n2,g13,g48
n1,g3,g15
