n70,g12,g11
n6,g66,g24
n4,g16,g63
n22,g70,g84
n21,g90,g86
n60,g57,g19
n79,g67,g62
n74,g20,g97
n69,g2,g26
n28,g56,g79
n14,g28,g48
n45,g33,g52
n5,g2,g12
n23,g64,g42
n24,g51,g46
n17,g25,g61
n54,g48,g51
n77,g28,g4
n63,g46,g68
n9,g58,g70
n25,g72,g93
n10,g95,g63
n68,g83,g24
n34,g24,g65
n72,g95,g79
n73,g49,g42
n55,g34,g89
n44,g93,g59
n16,g97,g77
n80,g45,g87
n81,g33,g99
n75,g29,g86
n66,g18,g72
n47,g6,g87
n52,g71,g91
n59,g29,g62
n57,g19,g1
n71,g32,g10
n37,g49,g74
n31,g20,g94
n19,g35,g34
n46,g98,g5
n65,g7,g63
n85,g94,g55
n1,g9,g54
n84,g79,g78
n32,g95,g66
n26,g3,g89
n20,g91,g53
n53,g47,g44
n56,g84,g43
n76,g51,g21
n38,g92,g67
n13,g7,g47
n67,g97,g65
n41,g79,g50
n18,g86,g4
n11,g95,g30
n30,g76,g31
n35,g8,g36
n8,g36,g87
n83,g68,g53
n39,g47,g84
n33,g44,g41
n27,g5,g80
n50,g91,g88
n12,g34,g74
n82,g82,g21
n0,g59,g41
n43,g25,g87
n58,g75,g69
n36,g10,g52
n42,g52,g37
n61,g77,g10
n78,g50,g95
n3,g35,g50
n29,g79,g75
n49,g37,g94
n62,g97,g66
n40,g77,g32
n51,g1,g76
n7,g86,g76
n15,g6,g54
n48,g22,g14
n64,g80,g88
n2,g58,g59
