n70,g38,g69
n6,g90,g91
n4,g69,g66
n22,g11,g37
n21,g88,g81
n60,g61,g74
n79,g67,g81
n74,g3,g8
n69,g75,g10
n28,g80,g59
n14,g71,g98
n45,g48,g75
n5,g2,g22
n23,g53,g74
n24,g60,g64
n17,g7,g16
n54,g30,g76
n77,g80,g73
n63,g3,g77
n9,g44,g82
n25,g49,g25
n87,g59,g15
n10,g93,g48
n68,g16,g29
n34,g45,g58
n72,g61,g51
n73,g77,g1
n55,g23,g36
n44,g27,g29
n16,g19,g65
n80,g16,g89
n81,g30,g9
n75,g73,g97
n66,g54,g12
n47,g97,g28
n52,g59,g30
n59,g99,g88
n57,g77,g18
n71,g27,g61
n37,g76,g1
n31,g83,g8
n19,g62,g10
n46,g96,g83
n65,g46,g44
n85,g60,g66
n1,g46,g75
n84,g82,g41
n32,g24,g5
n26,g87,g23
n20,g88,g94
n53,g79,g97
n56,g71,g75
n76,g5,g22
n38,g58,g50
n13,g15,g82
n67,g54,g85
n41,g32,g93
n18,g22,g65
n11,g40,g67
n30,g92,g62
n35,g34,g32
n8,g5,g76
n83,g78,g32
n39,g47,g67
n33,g64,g2
n27,g67,g84
n50,g8,g4
n12,g21,g86
n82,g64,g31
n0,g90,g68
n43,g91,g6
n58,g47,g89
n36,g22,g94
n42,g71,g5
n61,g41,g52
n78,g73,g21
n3,g55,g87
n29,g82,g51
n49,g41,g65
n88,g68,g30
n86,g98,g88
n62,g9,g14
n40,g61,g52
n51,g74,g66
n7,g23,g65
n15,g55,g32
n48,g77,g66
n64,g79,g21
n2,g93,g56
