n0,g71,g56
n1,g73,g8
n2,g18,g7
n3,g98,g46
n4,g26,g89
n5,g2,g49
n6,g74,g66
n7,g31,g18
n8,g57,g89
n9,g81,g82
n10,g20,g82
n11,g95,g81
n12,g92,g7
n13,g17,g60
n14,g11,g71
n15,g73,g52
n16,g48,g91
n17,g78,g86
n18,g37,g8
n19,g31,g92
n20,g38,g2
n21,g91,g80
n22,g54,g52
n23,g73,g54
n24,g73,g17
n25,g41,g86
n26,g70,g82
n27,g7,g93
n28,g78,g33
n29,g20,g41
n30,g80,g36
n31,g4,g40
n32,g74,g52
n33,g45,g9
n34,g77,g10
n35,g45,g66
n36,g32,g42
n37,g25,g12
n38,g65,g58
n39,g65,g63
n40,g16,g77
n41,g41,g1
n42,g78,g10
n43,g83,g14
n44,g72,g69
n45,g39,g13
n46,g61,g22
n47,g93,g62
n48,g81,g13
n49,g28,g53
n50,g90,g34
n51,g10,g80
n52,g47,g63
n53,g46,g68
n54,g82,g42
n55,g23,g15
n56,g44,g81
n57,g77,g39
n58,g50,g38
n59,g32,g48
n60,g79,g97
n61,g88,g87
n62,g17,g58
n63,g56,g53
n64,g13,g47
n65,g43,g61
n66,g18,g33
n67,g96,g49
n68,g23,g21
n69,g34,g41
