n70,g90,g33
n65,g71,g53
n6,g58,g78
n35,g95,g66
n4,g60,g8
n32,g23,g48
n72,g92,g56
n26,g7,g36
n21,g33,g24
n60,g50,g24
n20,g86,g97
n51,g48,g73
n69,g54,g47
n71,g15,g94
n28,g50,g70
n14,g68,g27
n45,g30,g18
n39,g29,g58
n5,g8,g59
n23,g28,g78
n24,g65,g48
n54,g81,g28
n16,g79,g23
n17,g61,g86
n18,g95,g31
n63,g58,g44
n9,g76,g50
n25,g35,g19
n30,g71,g65
n31,g83,g86
n10,g53,g75
n43,g23,g13
n68,g74,g39
n34,g67,g90
n8,g35,g89
n53,g84,g17
n55,g6,g80
n38,g68,g67
n33,g67,g98
n62,g62,g88
n11,g93,g29
n27,g41,g7
n50,g74,g55
n44,g25,g43
n12,g42,g89
n67,g76,g40
n0,g18,g38
n22,g45,g4
n58,g4,g11
n36,g29,g57
n42,g21,g83
n61,g8,g50
n3,g37,g75
n29,g75,g46
n47,g27,g24
n49,g25,g37
n52,g29,g16
n59,g12,g15
n57,g35,g30
n66,g8,g55
n37,g79,g16
n13,g17,g29
n40,g94,g65
n19,g85,g90
n46,g28,g5
n7,g49,g73
n15,g27,g42
n48,g47,g88
n41,g72,g17
n64,g27,g76
n56,g57,g5
n2,g53,g1
n1,g59,g72
