n70,g47,g79
n65,g85,g96
n6,g23,g55
n35,g73,g26
n4,g72,g27
n32,g48,g39
n26,g92,g32
n21,g86,g36
n60,g55,g93
n20,g78,g41
n51,g9,g20
n69,g85,g86
n28,g19,g41
n14,g40,g85
n45,g19,g57
n39,g96,g93
n5,g9,g70
n23,g91,g78
n24,g86,g70
n54,g54,g77
n16,g33,g66
n17,g0,g13
n18,g41,g58
n63,g93,g90
n9,g70,g19
n25,g99,g3
n30,g37,g16
n31,g18,g93
n10,g34,g45
n43,g92,g54
n68,g11,g14
n34,g74,g15
n8,g2,g28
n53,g37,g66
n55,g29,g10
n38,g66,g34
n33,g76,g45
n62,g80,g83
n11,g4,g23
n27,g3,g23
n50,g44,g47
n44,g50,g99
n12,g50,g74
n67,g36,g71
n0,g71,g57
n22,g49,g58
n58,g44,g11
n36,g58,g0
n42,g17,g22
n61,g26,g43
n3,g63,g50
n29,g92,g93
n47,g52,g40
n49,g6,g59
n52,g89,g39
n59,g54,g30
n57,g78,g95
n66,g80,g90
n37,g5,g55
n13,g73,g35
n40,g13,g66
n19,g26,g48
n46,g94,g1
n7,g12,g81
n15,g41,g53
n48,g50,g33
n41,g95,g71
n64,g68,g0
n56,g9,g62
n2,g60,g13
n1,g41,g57
