n0,g62,g83
n1,g32,g80
n2,g4,g76
n3,g98,g99
n4,g72,g37
n5,g41,g2
n6,g20,g19
n7,g47,g24
n8,g90,g14
n9,g32,g16
n10,g79,g96
n11,g79,g28
n12,g48,g51
n13,g81,g75
n14,g6,g43
n15,g61,g80
n16,g85,g0
n17,g63,g64
n18,g41,g10
n19,g71,g51
n20,g61,g11
n21,g34,g39
n22,g69,g74
n23,g11,g17
n24,g70,g19
n25,g1,g89
n26,g77,g1
n27,g98,g67
n28,g21,g87
n29,g78,g97
n30,g64,g95
n31,g16,g76
n32,g52,g49
n33,g11,g96
n34,g99,g3
n35,g18,g47
n36,g60,g5
n37,g80,g41
n38,g67,g41
n39,g42,g14
n40,g68,g72
n41,g54,g28
n42,g83,g90
n43,g33,g51
n44,g34,g30
n45,g12,g14
n46,g79,g17
n47,g89,g55
n48,g92,g42
n49,g51,g73
n50,g33,g60
n51,g82,g45
n52,g84,g1
n53,g84,g35
n54,g97,g81
n55,g4,g55
n56,g97,g27
n57,g43,g96
n58,g61,g18
n59,g97,g82
