n0,g72,g80
n1,g52,g98
n2,g88,g16
n3,g89,g67
n4,g41,g66
n5,g94,g46
n6,g53,g96
n7,g24,g3
n8,g80,g46
n9,g66,g85
n10,g30,g73
n11,g1,g66
n12,g59,g56
n13,g25,g33
n14,g94,g10
n15,g97,g81
n16,g56,g83
n17,g52,g30
n18,g12,g74
n19,g81,g76
n20,g48,g83
n21,g6,g95
n22,g24,g52
n23,g42,g23
n24,g93,g43
n25,g93,g22
n26,g32,g95
n27,g81,g11
n28,g12,g46
n29,g95,g90
n30,g1,g48
n31,g83,g21
n32,g32,g96
n33,g0,g2
n34,g29,g97
n35,g77,g28
n36,g90,g9
n37,g8,g95
n38,g33,g62
n39,g81,g31
n40,g27,g31
n41,g69,g18
n42,g38,g40
n43,g80,g4
n44,g68,g89
n45,g21,g24
n46,g88,g25
n47,g38,g58
n48,g80,g97
n49,g26,g16
n50,g71,g64
n51,g31,g56
n52,g64,g74
n53,g21,g12
n54,g90,g13
n55,g29,g23
n56,g24,g77
n57,g39,g38
n58,g52,g20
n59,g18,g12
n60,g86,g34
n61,g64,g79
n62,g46,g62
n63,g36,g65
n64,g61,g29
n65,g1,g34
n66,g92,g1
n67,g26,g41
n68,g15,g84
n69,g2,g37
n70,g31,g14
n71,g37,g89
n72,g32,g60
n73,g82,g40
n74,g11,g94
n75,g68,g73
n76,g31,g47
n77,g32,g43
n78,g67,g85
n79,g82,g26
n80,g16,g59
n81,g33,g22
n82,g61,g11
n83,g57,g2
n84,g54,g3
n85,g3,g7
n86,g94,g73
n87,g1,g57
n88,g40,g83
n89,g30,g17
