n0,g88,g30
n1,g29,g7
n2,g31,g84
n3,g43,g38
n4,g38,g22
n5,g10,g36
n6,g23,g53
n7,g26,g68
n8,g4,g36
n9,g27,g95
n10,g7,g98
n11,g61,g44
n12,g35,g47
n13,g21,g67
n14,g58,g65
n15,g52,g75
n16,g26,g70
n17,g69,g81
n18,g9,g2
n19,g39,g54
n20,g1,g50
n21,g13,g62
n22,g78,g11
n23,g73,g77
n24,g18,g46
n25,g89,g41
n26,g91,g14
n27,g52,g63
n28,g97,g49
n29,g2,g10
n30,g36,g63
n31,g68,g37
n32,g59,g79
n33,g32,g1
n34,g14,g46
n35,g99,g1
n36,g25,g57
n37,g2,g37
n38,g51,g99
n39,g49,g65
n40,g10,g74
n41,g37,g91
n42,g41,g16
n43,g78,g3
n44,g61,g71
n45,g70,g83
n46,g59,g68
n47,g59,g64
n48,g92,g58
n49,g94,g29
n50,g19,g78
n51,g56,g27
n52,g67,g93
n53,g72,g41
n54,g34,g93
n55,g82,g31
n56,g24,g58
n57,g36,g72
n58,g43,g88
n59,g86,g32
n60,g57,g24
n61,g99,g73
n62,g77,g75
n63,g20,g82
n64,g43,g11
n65,g6,g25
n66,g79,g98
n67,g84,g85
n68,g14,g95
n69,g18,g24
n70,g31,g52
n71,g68,g62
n72,g5,g63
n73,g91,g56
n74,g41,g18
n75,g61,g21
n76,g86,g2
n77,g24,g55
n78,g6,g95
n79,g65,g1
n80,g89,g61
n81,g84,g58
n82,g41,g99
n83,g55,g13
n84,g35,g32
n85,g0,g59
n86,g93,g86
n87,g7,g84
n88,g42,g78
n89,g34,g36
