n0,g80,g17
n1,g71,g57
n2,g49,g71
n3,g60,g97
n4,g34,g37
n5,g77,g53
n6,g12,g75
n7,g15,g27
n8,g99,g14
n9,g13,g80
n10,g48,g3
n11,g36,g98
n12,g1,g33
n13,g99,g82
n14,g52,g16
n15,g87,g46
n16,g71,g19
n17,g16,g64
n18,g53,g71
n19,g87,g33
n20,g29,g53
n21,g95,g5
n22,g73,g60
n23,g66,g58
n24,g7,g40
n25,g2,g88
n26,g9,g41
n27,g75,g80
n28,g34,g75
n29,g24,g37
n30,g45,g20
n31,g57,g49
n32,g27,g85
n33,g62,g25
n34,g31,g68
n35,g62,g30
n36,g95,g80
n37,g58,g14
n38,g56,g87
n39,g17,g95
n40,g52,g28
n41,g39,g40
n42,g39,g62
n43,g26,g44
n44,g52,g20
n45,g82,g13
n46,g51,g11
n47,g68,g6
n48,g18,g10
n49,g38,g6
n50,g77,g24
n51,g58,g68
n52,g87,g2
n53,g97,g29
n54,g73,g54
n55,g33,g62
n56,g76,g64
n57,g2,g1
n58,g50,g88
n59,g28,g63
n60,g38,g46
n61,g7,g61
n62,g51,g67
n63,g33,g41
n64,g30,g81
n65,g1,g70
n66,g61,g51
n67,g77,g66
n68,g0,g16
n69,g67,g52
n70,g29,g19
n71,g73,g28
n72,g96,g18
n73,g67,g1
n74,g64,g48
n75,g10,g25
n76,g22,g5
n77,g49,g21
n78,g77,g2
n79,g14,g89
n80,g6,g65
n81,g95,g8
n82,g92,g9
n83,g79,g30
n84,g16,g50
n85,g35,g43
n86,g44,g69
n87,g93,g83
n88,g96,g4
n89,g25,g86
