n0,g14,g97
n1,g39,g77
n2,g20,g55
n3,g34,g13
n4,g36,g28
n5,g3,g39
n6,g46,g47
n7,g82,g61
n8,g97,g45
n9,g83,g42
n10,g32,g42
n11,g49,g27
n12,g31,g83
n13,g25,g83
n14,g71,g55
n15,g25,g30
n16,g37,g17
n17,g15,g22
n18,g99,g51
n19,g64,g58
n20,g25,g33
n21,g10,g21
n22,g98,g79
n23,g77,g87
n24,g90,g95
n25,g95,g36
n26,g90,g17
n27,g32,g67
n28,g17,g7
n29,g47,g50
n30,g9,g87
n31,g27,g46
n32,g67,g30
n33,g17,g14
n34,g27,g78
n35,g46,g79
n36,g94,g15
n37,g22,g39
n38,g42,g54
n39,g46,g33
n40,g35,g24
n41,g57,g59
n42,g0,g44
n43,g23,g91
n44,g54,g95
n45,g66,g27
n46,g10,g62
n47,g35,g69
n48,g25,g8
n49,g99,g49
n50,g55,g21
n51,g21,g19
n52,g61,g73
n53,g95,g70
n54,g53,g50
n55,g3,g81
n56,g96,g42
n57,g9,g51
n58,g19,g4
n59,g93,g81
n60,g24,g15
n61,g6,g88
n62,g97,g81
n63,g98,g48
n64,g72,g27
n65,g85,g95
n66,g82,g75
n67,g89,g4
n68,g69,g92
n69,g26,g78
n70,g87,g23
n71,g73,g67
n72,g11,g28
n73,g20,g73
n74,g56,g13
n75,g11,g17
n76,g86,g92
n77,g68,g93
n78,g22,g58
n79,g79,g44
n80,g44,g90
n81,g7,g94
n82,g51,g28
n83,g92,g61
n84,g98,g59
n85,g89,g71
n86,g8,g49
n87,g5,g0
n88,g91,g82
n89,g18,g23
