n0,g39,g75
n1,g52,g97
n2,g26,g20
n3,g91,g26
n4,g90,g32
n5,g75,g58
n6,g98,g60
n7,g53,g44
n8,g50,g14
n9,g91,g39
n10,g46,g80
n11,g33,g63
n12,g15,g56
n13,g56,g0
n14,g56,g10
n15,g98,g96
n16,g22,g85
n17,g70,g59
n18,g52,g36
n19,g54,g26
n20,g3,g29
n21,g30,g69
n22,g80,g66
n23,g66,g89
n24,g10,g99
n25,g9,g16
n26,g56,g77
n27,g94,g88
n28,g20,g82
n29,g59,g44
n30,g19,g83
n31,g60,g1
n32,g58,g79
n33,g19,g30
n34,g33,g29
n35,g41,g1
n36,g12,g16
n37,g43,g50
n38,g88,g35
n39,g81,g67
n40,g49,g66
n41,g54,g44
n42,g78,g41
n43,g2,g45
n44,g64,g94
n45,g22,g48
n46,g74,g69
n47,g20,g49
n48,g43,g88
n49,g41,g50
n50,g78,g43
n51,g98,g79
n52,g92,g15
n53,g59,g42
n54,g1,g70
n55,g37,g96
n56,g66,g91
n57,g34,g73
n58,g41,g5
n59,g86,g78
n60,g76,g24
n61,g10,g93
n62,g2,g28
n63,g10,g45
n64,g47,g32
n65,g49,g0
n66,g7,g61
n67,g0,g33
n68,g3,g5
n69,g54,g3
n70,g10,g82
n71,g46,g50
n72,g73,g5
n73,g69,g90
n74,g6,g85
n75,g0,g42
n76,g23,g17
n77,g88,g98
n78,g15,g9
n79,g43,g49
n80,g86,g63
n81,g4,g22
n82,g96,g95
n83,g5,g87
n84,g3,g6
n85,g40,g12
n86,g93,g58
n87,g13,g4
n88,g17,g31
n89,g72,g32
