n0,g28,g74
n1,g75,g66
n2,g96,g51
n3,g4,g82
n4,g47,g33
n5,g8,g98
n6,g68,g27
n7,g60,g94
n8,g70,g77
n9,g81,g53
n10,g77,g64
n11,g25,g43
n12,g88,g5
n13,g62,g95
n14,g86,g68
n15,g95,g33
n16,g17,g24
n17,g51,g45
n18,g87,g6
n19,g13,g45
n20,g31,g2
n21,g18,g65
n22,g14,g16
n23,g41,g18
n24,g41,g55
n25,g75,g92
n26,g41,g43
n27,g22,g78
n28,g27,g37
n29,g2,g81
n30,g99,g31
n31,g12,g44
n32,g71,g51
n33,g9,g15
n34,g55,g11
n35,g2,g89
n36,g11,g81
n37,g31,g79
n38,g36,g18
n39,g84,g74
n40,g11,g26
n41,g97,g20
n42,g90,g77
n43,g64,g49
n44,g38,g55
n45,g20,g22
n46,g67,g44
n47,g84,g61
n48,g36,g21
n49,g63,g88
n50,g56,g26
n51,g78,g47
n52,g80,g1
n53,g79,g43
n54,g84,g90
n55,g32,g50
n56,g73,g32
n57,g60,g18
n58,g8,g73
n59,g86,g90
n60,g66,g71
n61,g86,g9
n62,g78,g97
n63,g75,g91
n64,g12,g23
n65,g41,g30
n66,g18,g82
n67,g61,g94
n68,g14,g78
n69,g34,g46
n70,g92,g32
n71,g42,g7
n72,g86,g22
n73,g49,g67
n74,g19,g23
n75,g24,g93
n76,g85,g6
n77,g99,g56
n78,g64,g45
n79,g96,g16
