n70,g57,g49
n65,g16,g29
n6,g92,g5
n35,g44,g82
n4,g20,g70
n32,g28,g82
n72,g66,g1
n74,g75,g9
n26,g17,g81
n21,g8,g47
n60,g8,g54
n20,g90,g50
n73,g43,g65
n51,g89,g51
n69,g72,g56
n71,g45,g54
n28,g20,g15
n77,g98,g70
n14,g88,g96
n45,g66,g50
n39,g6,g85
n5,g14,g0
n23,g96,g86
n24,g85,g34
n54,g61,g64
n16,g82,g47
n17,g16,g66
n18,g91,g96
n63,g63,g38
n9,g79,g8
n25,g12,g52
n30,g21,g11
n31,g49,g87
n10,g87,g41
n43,g59,g73
n68,g75,g89
n34,g46,g33
n8,g33,g54
n53,g26,g4
n55,g40,g2
n38,g29,g35
n33,g76,g91
n62,g75,g94
n11,g89,g97
n27,g32,g92
n50,g14,g96
n44,g67,g76
n12,g3,g18
n67,g14,g10
n75,g91,g39
n0,g92,g56
n22,g78,g37
n58,g2,g94
n36,g4,g42
n42,g43,g46
n61,g72,g76
n78,g45,g53
n3,g30,g72
n29,g49,g12
n47,g23,g79
n49,g37,g25
n52,g33,g12
n59,g21,g9
n57,g11,g70
n66,g78,g6
n37,g88,g57
n13,g0,g16
n40,g2,g28
n19,g77,g3
n46,g71,g87
n7,g90,g62
n15,g80,g4
n48,g23,g96
n41,g12,g89
n76,g29,g47
n64,g6,g87
n56,g74,g50
n2,g91,g7
n1,g80,g41
