n70,g28,g8
n65,g31,g95
n6,g38,g98
n35,g51,g65
n4,g64,g97
n32,g94,g84
n72,g50,g87
n74,g89,g86
n26,g75,g82
n21,g54,g6
n60,g23,g51
n20,g75,g53
n73,g46,g87
n51,g74,g24
n69,g21,g9
n71,g50,g45
n28,g79,g54
n14,g43,g90
n45,g54,g65
n39,g23,g29
n5,g66,g78
n23,g40,g18
n24,g42,g50
n54,g47,g77
n16,g99,g2
n17,g91,g33
n18,g57,g40
n63,g94,g39
n9,g91,g88
n25,g76,g54
n30,g3,g83
n31,g79,g25
n10,g56,g18
n43,g53,g55
n68,g6,g46
n34,g48,g37
n8,g53,g9
n53,g98,g51
n55,g9,g24
n38,g5,g31
n33,g33,g47
n62,g38,g34
n11,g6,g42
n27,g97,g32
n50,g85,g68
n44,g75,g97
n12,g60,g20
n67,g35,g29
n75,g71,g73
n0,g43,g89
n22,g49,g28
n58,g88,g94
n36,g0,g52
n42,g27,g2
n61,g95,g27
n3,g25,g13
n29,g5,g41
n47,g86,g61
n49,g68,g86
n52,g6,g63
n59,g65,g46
n57,g7,g41
n66,g11,g92
n37,g56,g45
n13,g87,g37
n40,g60,g89
n19,g75,g29
n46,g44,g95
n7,g3,g66
n15,g10,g58
n48,g15,g53
n41,g41,g85
n64,g55,g75
n56,g23,g16
n2,g50,g73
n1,g50,g36
