n70,g52,g58
n65,g64,g88
n6,g98,g16
n35,g47,g38
n4,g61,g48
n32,g42,g92
n72,g12,g3
n26,g64,g37
n21,g57,g8
n60,g27,g14
n20,g85,g65
n51,g81,g92
n69,g99,g82
n71,g39,g61
n28,g12,g66
n14,g1,g89
n45,g93,g22
n39,g28,g48
n5,g62,g95
n23,g62,g98
n24,g32,g2
n54,g62,g7
n16,g54,g90
n17,g82,g78
n18,g75,g37
n63,g1,g56
n9,g88,g55
n25,g46,g53
n30,g97,g89
n31,g67,g15
n10,g42,g88
n43,g14,g49
n68,g27,g33
n34,g79,g74
n8,g75,g84
n53,g39,g51
n55,g67,g11
n38,g14,g60
n33,g95,g46
n62,g42,g9
n11,g44,g34
n27,g13,g35
n50,g75,g79
n44,g93,g12
n12,g47,g32
n67,g20,g43
n0,g9,g35
n22,g32,g52
n58,g92,g35
n36,g59,g71
n42,g16,g28
n61,g73,g90
n3,g90,g62
n29,g62,g27
n47,g51,g72
n49,g82,g11
n52,g88,g20
n59,g81,g94
n57,g40,g22
n66,g63,g74
n37,g28,g80
n13,g67,g18
n40,g32,g43
n19,g15,g56
n46,g17,g16
n7,g97,g3
n15,g92,g15
n48,g60,g9
n41,g77,g73
n64,g79,g93
n56,g86,g60
n2,g48,g83
n1,g68,g4
