n0,g52,g51
n1,g50,g97
n2,g8,g21
n3,g40,g60
n4,g66,g75
n5,g64,g46
n6,g56,g89
n7,g64,g61
n8,g35,g54
n9,g3,g5
n10,g5,g18
n11,g51,g59
n12,g36,g38
n13,g68,g82
n14,g94,g5
n15,g60,g72
n16,g64,g50
n17,g32,g66
n18,g80,g17
n19,g88,g6
n20,g77,g17
n21,g75,g16
n22,g76,g25
n23,g92,g34
n24,g45,g10
n25,g94,g7
n26,g7,g66
n27,g84,g90
n28,g97,g72
n29,g16,g84
n30,g20,g55
n31,g54,g80
n32,g3,g89
n33,g68,g42
n34,g97,g53
n35,g61,g2
n36,g18,g13
n37,g93,g12
n38,g27,g61
n39,g10,g37
n40,g8,g24
n41,g49,g58
n42,g90,g56
n43,g40,g56
n44,g48,g28
n45,g56,g75
n46,g19,g90
n47,g41,g43
n48,g70,g60
n49,g55,g60
n50,g90,g39
n51,g67,g26
n52,g81,g12
n53,g29,g26
n54,g4,g24
n55,g86,g73
n56,g9,g74
n57,g49,g2
n58,g16,g30
n59,g16,g95
n60,g89,g14
n61,g14,g84
n62,g58,g67
n63,g21,g12
n64,g76,g57
n65,g19,g97
n66,g51,g15
n67,g79,g23
n68,g17,g6
n69,g95,g88
n70,g4,g45
n71,g5,g57
n72,g78,g40
n73,g19,g1
n74,g36,g64
n75,g30,g49
n76,g37,g35
n77,g95,g81
n78,g13,g22
n79,g57,g29
n80,g3,g27
n81,g77,g59
n82,g18,g7
n83,g20,g74
n84,g35,g13
n85,g62,g53
n86,g99,g66
n87,g87,g34
n88,g29,g33
n89,g99,g52
n90,g76,g61
n91,g22,g19
n92,g12,g73
n93,g62,g47
n94,g80,g10
n95,g51,g95
n96,g0,g82
n97,g9,g77
n98,g61,g73
n99,g68,g15
n100,g76,g3
n101,g37,g74
n102,g31,g13
n103,g79,g29
n104,g66,g85
n105,g8,g73
n106,g55,g21
n107,g94,g41
n108,g3,g35
n109,g33,g59
n110,g60,g68
n111,g10,g15
n112,g11,g40
n113,g73,g89
n114,g31,g4
n115,g69,g88
n116,g43,g14
n117,g53,g83
n118,g93,g52
n119,g48,g32
n120,g82,g45
n121,g23,g52
n122,g63,g5
n123,g91,g79
n124,g78,g69
n125,g25,g7
n126,g67,g13
n127,g0,g69
n128,g25,g57
n129,g48,g31
