n0,g97,g98
n1,g66,g5
n2,g17,g11
n3,g88,g68
n4,g81,g49
n5,g4,g44
n6,g86,g68
n7,g27,g32
n8,g45,g83
n9,g63,g79
n10,g25,g91
n11,g45,g81
n12,g80,g57
n13,g33,g31
n14,g58,g3
n15,g6,g4
n16,g52,g71
n17,g14,g62
n18,g61,g9
n19,g86,g82
n20,g79,g18
n21,g88,g74
n22,g70,g73
n23,g60,g75
n24,g34,g68
n25,g92,g95
n26,g68,g33
n27,g59,g72
n28,g61,g54
n29,g96,g47
n30,g37,g35
n31,g18,g65
n32,g4,g65
n33,g5,g29
n34,g24,g2
n35,g14,g60
n36,g39,g43
n37,g32,g18
n38,g46,g59
n39,g61,g78
n40,g94,g47
n41,g97,g89
n42,g93,g12
n43,g61,g8
n44,g28,g3
n45,g39,g46
n46,g30,g58
n47,g57,g7
n48,g34,g37
n49,g52,g48
n50,g18,g69
n51,g39,g75
n52,g93,g37
n53,g37,g85
n54,g9,g17
n55,g13,g25
n56,g21,g50
n57,g13,g73
n58,g11,g34
n59,g70,g12
n60,g1,g47
n61,g99,g65
n62,g13,g44
n63,g67,g24
n64,g70,g93
n65,g32,g76
n66,g51,g15
n67,g29,g70
n68,g66,g74
n69,g26,g49
n70,g40,g26
n71,g82,g84
n72,g78,g19
n73,g24,g31
n74,g6,g18
n75,g55,g54
n76,g0,g26
n77,g65,g19
n78,g49,g88
n79,g8,g84
n80,g56,g68
n81,g5,g56
n82,g87,g17
n83,g73,g26
n84,g8,g62
n85,g41,g99
n86,g59,g64
n87,g96,g56
n88,g78,g62
n89,g29,g34
n90,g75,g9
n91,g80,g32
n92,g77,g91
n93,g71,g73
n94,g4,g26
n95,g90,g8
n96,g30,g97
n97,g74,g4
n98,g89,g70
n99,g3,g84
n100,g23,g54
n101,g46,g20
n102,g0,g31
n103,g14,g65
n104,g81,g93
n105,g72,g54
n106,g41,g62
n107,g44,g99
n108,g83,g46
n109,g7,g5
n110,g50,g0
n111,g22,g38
n112,g69,g29
n113,g92,g58
n114,g7,g64
n115,g71,g23
n116,g64,g92
n117,g8,g63
n118,g21,g77
n119,g15,g98
