n0,g96,g13
n1,g63,g78
n2,g31,g27
n3,g77,g34
n4,g86,g94
n5,g30,g61
n6,g97,g41
n7,g17,g40
n8,g54,g25
n9,g13,g59
n10,g59,g6
n11,g15,g43
n12,g41,g60
n13,g79,g21
n14,g89,g99
n15,g50,g98
n16,g73,g42
n17,g91,g52
n18,g3,g89
n19,g38,g36
n20,g38,g20
n21,g97,g42
n22,g62,g4
n23,g52,g83
n24,g47,g80
n25,g19,g53
n26,g57,g38
n27,g64,g77
n28,g73,g82
n29,g18,g27
n30,g32,g54
n31,g54,g53
n32,g56,g3
n33,g71,g9
n34,g93,g81
n35,g92,g39
n36,g61,g10
n37,g95,g73
n38,g5,g40
n39,g26,g44
n40,g17,g54
n41,g11,g18
n42,g76,g2
n43,g42,g33
n44,g66,g50
n45,g91,g89
n46,g39,g46
n47,g99,g6
n48,g44,g2
n49,g97,g47
n50,g20,g6
n51,g46,g62
n52,g40,g58
n53,g32,g94
n54,g10,g5
n55,g28,g90
n56,g13,g24
n57,g3,g84
n58,g15,g29
n59,g74,g87
n60,g59,g70
n61,g32,g57
n62,g12,g47
n63,g48,g91
n64,g78,g73
n65,g35,g86
n66,g17,g81
n67,g18,g98
n68,g62,g30
n69,g21,g74
