n70,g13,g45
n65,g33,g85
n6,g0,g56
n35,g38,g97
n4,g60,g24
n32,g73,g93
n72,g0,g2
n26,g39,g97
n21,g43,g63
n60,g10,g24
n20,g16,g35
n73,g11,g34
n51,g73,g37
n69,g77,g11
n71,g71,g46
n28,g80,g27
n14,g94,g90
n45,g44,g58
n39,g48,g77
n5,g17,g26
n23,g82,g31
n24,g81,g71
n54,g40,g25
n16,g86,g0
n17,g46,g99
n18,g27,g40
n63,g56,g85
n9,g29,g76
n25,g33,g60
n30,g41,g36
n31,g99,g64
n10,g62,g6
n43,g84,g13
n68,g61,g79
n34,g55,g57
n8,g58,g1
n53,g36,g87
n55,g85,g86
n38,g44,g30
n33,g25,g93
n62,g25,g38
n11,g37,g79
n27,g80,g54
n50,g49,g61
n44,g60,g9
n12,g77,g24
n67,g95,g14
n0,g93,g98
n22,g61,g63
n58,g90,g38
n36,g5,g51
n42,g31,g60
n61,g32,g54
n3,g99,g37
n29,g56,g99
n47,g52,g74
n49,g63,g98
n52,g62,g72
n59,g39,g72
n57,g74,g46
n66,g67,g69
n37,g5,g84
n13,g3,g2
n40,g90,g69
n19,g95,g31
n46,g56,g6
n7,g73,g84
n15,g48,g86
n48,g34,g37
n41,g11,g25
n64,g88,g77
n56,g63,g36
n2,g37,g61
n1,g64,g13
