n70,g84,g40
n65,g99,g26
n6,g5,g99
n35,g33,g34
n4,g70,g20
n32,g9,g17
n72,g58,g50
n26,g53,g62
n21,g49,g20
n60,g62,g39
n20,g55,g57
n73,g98,g23
n51,g82,g2
n69,g85,g30
n71,g13,g22
n28,g5,g74
n14,g7,g4
n45,g13,g41
n39,g47,g96
n5,g29,g39
n23,g24,g62
n24,g69,g46
n54,g71,g32
n16,g27,g19
n17,g32,g25
n18,g89,g90
n63,g56,g44
n9,g7,g71
n25,g70,g21
n30,g16,g12
n31,g97,g9
n10,g64,g46
n43,g31,g6
n68,g66,g14
n34,g67,g71
n8,g69,g13
n53,g72,g21
n55,g50,g87
n38,g26,g35
n33,g69,g43
n62,g80,g44
n11,g51,g48
n27,g68,g28
n50,g77,g65
n44,g99,g98
n12,g95,g64
n67,g15,g45
n0,g16,g11
n22,g94,g73
n58,g51,g28
n36,g72,g83
n42,g34,g74
n61,g80,g10
n3,g23,g45
n29,g67,g80
n47,g78,g86
n49,g62,g7
n52,g41,g54
n59,g15,g80
n57,g48,g27
n66,g98,g54
n37,g87,g6
n13,g91,g81
n40,g60,g61
n19,g96,g26
n46,g37,g52
n7,g3,g94
n15,g46,g81
n48,g68,g38
n41,g45,g75
n64,g5,g4
n56,g99,g93
n2,g9,g22
n1,g85,g79
