n70,g49,g0
n65,g33,g45
n6,g80,g5
n35,g53,g76
n4,g57,g82
n32,g20,g17
n72,g78,g95
n26,g31,g49
n21,g99,g65
n60,g6,g19
n20,g88,g50
n73,g71,g76
n51,g93,g6
n69,g38,g67
n71,g32,g70
n28,g69,g51
n14,g46,g14
n45,g17,g21
n39,g21,g67
n5,g92,g64
n23,g97,g75
n24,g74,g31
n54,g17,g9
n16,g2,g90
n17,g72,g81
n18,g90,g48
n63,g97,g96
n9,g82,g6
n25,g19,g18
n30,g86,g81
n31,g95,g97
n10,g31,g67
n43,g54,g91
n68,g81,g69
n34,g47,g77
n8,g41,g18
n53,g3,g71
n55,g92,g95
n38,g23,g96
n33,g36,g77
n62,g8,g11
n11,g2,g53
n27,g17,g23
n50,g8,g75
n44,g78,g37
n12,g9,g28
n67,g77,g54
n0,g90,g55
n22,g11,g17
n58,g82,g43
n36,g62,g76
n42,g63,g19
n61,g44,g72
n3,g73,g67
n29,g28,g66
n47,g76,g45
n49,g20,g95
n52,g38,g52
n59,g41,g81
n57,g87,g66
n66,g47,g62
n37,g28,g35
n13,g32,g20
n40,g13,g69
n19,g23,g76
n46,g52,g50
n7,g93,g58
n15,g72,g51
n48,g56,g48
n41,g31,g86
n64,g60,g16
n56,g46,g12
n2,g73,g20
n1,g70,g34
