n70,g69,g73
n65,g2,g94
n6,g94,g68
n35,g88,g75
n4,g41,g27
n32,g48,g95
n72,g76,g62
n26,g33,g19
n21,g36,g24
n60,g52,g1
n20,g13,g1
n73,g30,g60
n51,g52,g57
n69,g14,g20
n71,g43,g60
n28,g57,g15
n14,g77,g26
n45,g97,g88
n39,g75,g33
n5,g80,g44
n23,g95,g34
n24,g98,g18
n54,g68,g35
n16,g41,g17
n17,g39,g14
n18,g97,g94
n63,g96,g75
n9,g79,g24
n25,g28,g46
n30,g97,g62
n31,g22,g29
n10,g31,g94
n43,g43,g83
n68,g21,g23
n34,g93,g80
n8,g23,g57
n53,g81,g75
n55,g9,g6
n38,g98,g53
n33,g41,g78
n62,g51,g29
n11,g4,g97
n27,g66,g47
n50,g66,g15
n44,g59,g85
n12,g83,g20
n67,g28,g8
n0,g64,g10
n22,g26,g84
n58,g99,g78
n36,g40,g7
n42,g53,g15
n61,g43,g61
n3,g2,g5
n29,g15,g71
n47,g52,g43
n49,g11,g43
n52,g91,g94
n59,g9,g5
n57,g1,g67
n66,g75,g56
n37,g52,g61
n13,g91,g85
n40,g73,g52
n19,g36,g61
n46,g57,g61
n7,g93,g95
n15,g92,g19
n48,g79,g34
n41,g61,g9
n64,g86,g37
n56,g56,g30
n2,g38,g96
n1,g0,g96
