n70,g33,g89
n65,g22,g77
n6,g51,g30
n35,g61,g83
n4,g86,g72
n32,g40,g76
n72,g16,g99
n26,g71,g61
n21,g94,g82
n60,g97,g6
n20,g37,g71
n73,g28,g59
n51,g46,g16
n69,g58,g91
n71,g27,g37
n28,g70,g32
n14,g21,g23
n45,g49,g4
n39,g12,g58
n5,g13,g5
n23,g7,g55
n24,g23,g13
n54,g64,g77
n16,g38,g67
n17,g49,g92
n18,g64,g25
n63,g95,g55
n9,g6,g5
n25,g26,g69
n30,g36,g24
n31,g61,g8
n10,g26,g23
n43,g58,g96
n68,g16,g88
n34,g41,g32
n8,g65,g24
n53,g51,g78
n55,g57,g19
n38,g58,g19
n33,g43,g93
n62,g4,g78
n11,g11,g13
n27,g98,g35
n50,g30,g41
n44,g21,g79
n12,g15,g1
n67,g8,g19
n0,g73,g57
n22,g66,g46
n58,g2,g56
n36,g46,g19
n42,g46,g33
n61,g62,g15
n3,g1,g85
n29,g95,g60
n47,g34,g93
n49,g76,g65
n52,g36,g62
n59,g92,g87
n57,g81,g62
n66,g1,g93
n37,g28,g15
n13,g6,g77
n40,g83,g77
n19,g54,g55
n46,g20,g44
n7,g61,g7
n15,g35,g0
n48,g24,g97
n41,g48,g61
n64,g87,g82
n56,g37,g21
n2,g29,g70
n1,g54,g80
