n0,g56,g54
n1,g17,g44
n2,g16,g18
n3,g46,g9
n4,g71,g77
n5,g79,g98
n6,g26,g84
n7,g98,g26
n8,g76,g9
n9,g58,g47
n10,g72,g57
n11,g78,g50
n12,g48,g22
n13,g91,g5
n14,g34,g96
n15,g88,g76
n16,g91,g78
n17,g94,g30
n18,g7,g1
n19,g15,g8
n20,g73,g21
n21,g56,g72
n22,g33,g56
n23,g90,g58
n24,g34,g87
n25,g49,g52
n26,g47,g89
n27,g23,g0
n28,g92,g73
n29,g67,g20
n30,g61,g83
n31,g95,g44
n32,g25,g20
n33,g69,g99
n34,g48,g55
n35,g38,g23
n36,g46,g95
n37,g75,g65
n38,g25,g72
n39,g92,g3
n40,g62,g7
n41,g59,g98
n42,g41,g96
n43,g37,g51
n44,g50,g26
n45,g37,g59
n46,g66,g65
n47,g77,g99
n48,g89,g67
n49,g94,g4
n50,g80,g92
n51,g33,g50
n52,g39,g14
n53,g82,g6
n54,g59,g80
n55,g80,g41
n56,g12,g92
n57,g26,g70
n58,g70,g87
n59,g9,g39
n60,g1,g21
n61,g83,g16
n62,g51,g81
n63,g53,g64
n64,g21,g46
n65,g97,g55
n66,g12,g19
n67,g63,g67
n68,g62,g63
n69,g15,g74
n70,g54,g28
n71,g6,g32
n72,g2,g58
n73,g61,g15
n74,g17,g27
n75,g3,g34
n76,g58,g59
n77,g12,g71
n78,g5,g19
n79,g54,g78
n80,g38,g78
n81,g61,g6
n82,g49,g85
n83,g3,g65
n84,g35,g60
n85,g49,g75
n86,g14,g55
n87,g87,g1
n88,g19,g66
n89,g12,g26
n90,g55,g38
n91,g61,g77
n92,g8,g11
n93,g77,g60
n94,g28,g70
n95,g87,g21
n96,g30,g95
n97,g82,g15
n98,g95,g78
n99,g87,g63
