n70,g27,g55
n65,g72,g44
n6,g72,g20
n35,g71,g5
n4,g71,g61
n32,g66,g12
n72,g58,g86
n83,g92,g65
n74,g60,g51
n84,g32,g90
n26,g10,g72
n21,g60,g80
n60,g17,g30
n20,g95,g97
n73,g66,g98
n51,g86,g76
n69,g24,g15
n71,g34,g78
n28,g26,g29
n77,g60,g44
n14,g91,g61
n45,g57,g9
n39,g99,g29
n5,g22,g31
n23,g80,g85
n24,g85,g40
n54,g49,g73
n16,g61,g27
n82,g13,g79
n17,g8,g47
n18,g32,g46
n63,g45,g26
n9,g88,g53
n25,g59,g85
n30,g0,g29
n31,g74,g49
n10,g29,g52
n43,g44,g3
n68,g64,g37
n34,g6,g70
n8,g16,g56
n79,g99,g31
n53,g37,g6
n55,g76,g64
n38,g36,g51
n33,g77,g67
n62,g99,g60
n11,g77,g12
n27,g58,g18
n50,g89,g48
n44,g82,g8
n12,g95,g85
n67,g25,g58
n75,g36,g58
n80,g7,g32
n0,g28,g49
n22,g32,g96
n81,g38,g65
n58,g86,g15
n36,g76,g94
n42,g49,g3
n61,g57,g53
n78,g90,g73
n3,g50,g33
n29,g94,g85
n47,g5,g93
n49,g95,g19
n52,g98,g61
n59,g29,g94
n57,g3,g96
n66,g62,g96
n37,g82,g12
n13,g58,g12
n40,g61,g9
n19,g42,g73
n46,g0,g33
n7,g41,g35
n15,g99,g51
n48,g12,g94
n41,g81,g37
n76,g35,g0
n64,g32,g4
n56,g9,g83
n2,g1,g22
n1,g8,g14
