n70,g81,g3
n65,g64,g57
n6,g64,g79
n35,g23,g1
n4,g53,g17
n32,g59,g83
n72,g33,g79
n83,g85,g79
n74,g39,g80
n84,g92,g36
n26,g90,g32
n21,g42,g7
n60,g94,g95
n20,g8,g96
n73,g1,g18
n51,g13,g92
n69,g63,g73
n71,g16,g49
n28,g45,g85
n77,g87,g11
n14,g69,g0
n45,g60,g24
n39,g42,g2
n5,g90,g55
n23,g22,g24
n24,g11,g30
n54,g62,g9
n16,g19,g7
n82,g65,g62
n17,g14,g77
n18,g60,g5
n63,g23,g34
n9,g48,g63
n25,g5,g85
n30,g96,g75
n31,g80,g47
n10,g72,g42
n43,g37,g8
n68,g40,g92
n34,g89,g40
n8,g59,g36
n79,g34,g46
n53,g61,g37
n55,g82,g97
n38,g16,g82
n33,g91,g9
n62,g59,g60
n11,g46,g49
n27,g29,g34
n50,g54,g70
n44,g44,g63
n12,g44,g90
n67,g82,g63
n75,g12,g9
n80,g75,g87
n0,g21,g13
n22,g78,g56
n81,g58,g37
n58,g80,g85
n36,g33,g19
n42,g1,g44
n61,g79,g18
n78,g9,g95
n3,g73,g41
n29,g69,g48
n47,g65,g89
n49,g54,g99
n52,g42,g43
n59,g62,g41
n57,g13,g45
n66,g54,g75
n37,g71,g79
n13,g77,g60
n40,g73,g8
n19,g78,g19
n46,g92,g14
n7,g32,g31
n15,g68,g10
n48,g63,g18
n41,g82,g61
n76,g97,g40
n64,g41,g92
n56,g43,g32
n2,g58,g89
n1,g34,g64
