n70,g82,g9
n6,g95,g52
n4,g43,g84
n22,g31,g85
n21,g24,g62
n60,g63,g13
n79,g31,g65
n74,g7,g26
n69,g95,g23
n28,g40,g30
n14,g96,g35
n45,g12,g90
n5,g56,g86
n23,g17,g81
n24,g19,g40
n17,g47,g69
n54,g74,g69
n77,g11,g36
n63,g78,g35
n9,g80,g26
n25,g76,g57
n10,g16,g93
n68,g9,g69
n34,g6,g30
n72,g72,g13
n73,g24,g11
n55,g12,g64
n44,g68,g39
n16,g16,g81
n80,g68,g20
n81,g21,g76
n75,g86,g24
n66,g39,g57
n47,g39,g51
n52,g76,g79
n59,g67,g35
n57,g61,g40
n71,g14,g5
n37,g91,g85
n31,g97,g63
n19,g88,g34
n46,g59,g54
n65,g55,g22
n85,g64,g41
n1,g4,g16
n84,g34,g81
n32,g26,g91
n26,g14,g44
n20,g98,g67
n53,g99,g29
n56,g98,g3
n76,g21,g97
n38,g96,g48
n13,g80,g86
n67,g39,g50
n41,g76,g44
n18,g66,g75
n11,g23,g71
n30,g9,g65
n35,g7,g72
n8,g26,g99
n83,g79,g88
n39,g92,g69
n33,g90,g28
n27,g44,g48
n50,g17,g61
n12,g85,g95
n82,g14,g6
n0,g10,g24
n43,g92,g85
n58,g56,g43
n36,g29,g80
n42,g86,g28
n61,g84,g37
n78,g73,g18
n3,g11,g0
n29,g58,g13
n49,g63,g43
n86,g57,g84
n62,g14,g33
n40,g27,g71
n51,g43,g67
n7,g66,g85
n15,g36,g21
n48,g16,g74
n64,g48,g71
n2,g60,g79
