n0,g15,g78
n1,g21,g58
n2,g65,g25
n3,g71,g36
n4,g98,g15
n5,g38,g33
n6,g83,g38
n7,g3,g67
n8,g17,g87
n9,g44,g57
n10,g0,g68
n11,g90,g62
n12,g52,g99
n13,g57,g5
n14,g78,g25
n15,g27,g12
n16,g8,g11
n17,g19,g68
n18,g52,g85
n19,g76,g32
n20,g85,g62
n21,g9,g25
n22,g17,g21
n23,g23,g50
n24,g38,g40
n25,g65,g32
n26,g59,g15
n27,g48,g34
n28,g59,g62
n29,g85,g86
n30,g96,g40
n31,g96,g23
n32,g35,g60
n33,g78,g79
n34,g23,g65
n35,g67,g56
n36,g75,g73
n37,g94,g18
n38,g89,g29
n39,g48,g22
n40,g21,g96
n41,g90,g34
n42,g86,g55
n43,g43,g46
n44,g10,g7
n45,g1,g84
n46,g68,g25
n47,g52,g88
n48,g75,g4
n49,g88,g63
