n0,g55,g29
n1,g29,g37
n2,g99,g87
n3,g33,g79
n4,g90,g32
n5,g90,g54
n6,g3,g53
n7,g35,g72
n8,g34,g22
n9,g19,g21
n10,g2,g63
n11,g24,g78
n12,g27,g0
n13,g1,g54
n14,g75,g47
n15,g89,g65
n16,g37,g93
n17,g1,g95
n18,g52,g31
n19,g94,g78
n20,g95,g0
n21,g40,g89
n22,g36,g88
n23,g80,g10
n24,g63,g16
n25,g83,g61
n26,g66,g16
n27,g26,g92
n28,g42,g64
n29,g14,g75
n30,g99,g48
n31,g86,g47
n32,g77,g40
n33,g60,g30
n34,g80,g31
n35,g12,g6
n36,g5,g65
n37,g1,g43
n38,g13,g89
n39,g98,g21
n40,g1,g91
n41,g86,g27
n42,g39,g72
n43,g62,g73
n44,g31,g12
n45,g97,g73
n46,g75,g7
n47,g77,g94
n48,g89,g62
n49,g56,g24
