n70,g6,g45
n65,g41,g20
n6,g99,g89
n35,g8,g15
n4,g19,g31
n32,g24,g50
n72,g59,g24
n74,g97,g18
n26,g57,g5
n21,g69,g74
n60,g81,g29
n20,g58,g59
n73,g56,g43
n51,g82,g53
n69,g56,g73
n71,g71,g7
n28,g76,g9
n77,g99,g91
n14,g48,g9
n45,g43,g49
n39,g99,g74
n5,g17,g15
n23,g48,g42
n24,g37,g36
n54,g56,g72
n16,g96,g36
n17,g47,g77
n18,g39,g25
n63,g38,g80
n9,g5,g37
n25,g22,g93
n30,g23,g76
n31,g57,g65
n10,g30,g90
n43,g45,g91
n68,g2,g21
n34,g96,g9
n8,g23,g57
n79,g8,g26
n53,g39,g12
n55,g82,g38
n38,g12,g32
n33,g85,g80
n62,g2,g73
n11,g92,g53
n27,g85,g70
n50,g48,g16
n44,g5,g93
n12,g75,g50
n67,g12,g54
n75,g15,g24
n80,g22,g51
n0,g84,g36
n22,g82,g85
n81,g15,g20
n58,g48,g25
n36,g45,g85
n42,g74,g61
n61,g37,g91
n78,g91,g51
n3,g64,g73
n29,g2,g72
n47,g3,g77
n49,g79,g8
n52,g84,g77
n59,g5,g76
n57,g0,g68
n66,g63,g56
n37,g89,g97
n13,g86,g42
n40,g70,g10
n19,g9,g62
n46,g92,g58
n7,g99,g25
n15,g45,g93
n48,g69,g86
n41,g87,g32
n76,g96,g48
n64,g44,g93
n56,g3,g39
n2,g4,g33
n1,g75,g12
