n0,g4,g82
n1,g31,g60
n2,g83,g32
n3,g36,g46
n4,g82,g45
n5,g94,g41
n6,g10,g38
n7,g65,g34
n8,g31,g70
n9,g22,g91
n10,g58,g20
n11,g35,g5
n12,g67,g33
n13,g76,g6
n14,g61,g34
n15,g49,g56
n16,g73,g37
n17,g3,g86
n18,g57,g32
n19,g84,g24
n20,g35,g8
n21,g78,g91
n22,g43,g6
n23,g19,g89
n24,g63,g32
n25,g16,g94
n26,g5,g20
n27,g43,g94
n28,g49,g0
n29,g23,g93
n30,g98,g45
n31,g18,g84
n32,g53,g71
n33,g31,g87
n34,g22,g97
n35,g38,g42
n36,g22,g77
n37,g7,g83
n38,g8,g69
n39,g96,g33
n40,g27,g84
n41,g23,g47
n42,g82,g12
n43,g29,g73
n44,g24,g15
n45,g11,g42
n46,g68,g5
n47,g30,g32
n48,g67,g40
n49,g99,g53
n50,g33,g12
n51,g75,g37
n52,g27,g99
n53,g60,g22
n54,g30,g48
n55,g8,g0
n56,g68,g67
n57,g59,g8
n58,g63,g88
n59,g65,g20
n60,g15,g30
n61,g98,g92
n62,g91,g43
n63,g61,g16
n64,g23,g98
n65,g80,g51
n66,g72,g41
n67,g22,g4
n68,g31,g20
n69,g92,g83
n70,g13,g86
n71,g55,g21
n72,g34,g55
n73,g79,g62
n74,g97,g75
n75,g29,g24
n76,g93,g41
n77,g25,g4
n78,g85,g61
n79,g84,g13
n80,g29,g12
n81,g41,g17
n82,g16,g59
n83,g35,g49
n84,g46,g16
n85,g0,g14
n86,g86,g42
n87,g81,g89
n88,g68,g74
n89,g81,g51
n90,g85,g54
n91,g62,g19
n92,g21,g42
n93,g1,g56
n94,g53,g93
n95,g15,g48
n96,g83,g23
n97,g14,g75
n98,g11,g99
n99,g25,g26
n100,g84,g63
n101,g76,g1
n102,g38,g96
n103,g87,g0
n104,g83,g69
n105,g92,g80
n106,g35,g2
n107,g54,g93
n108,g65,g11
n109,g89,g65
n110,g30,g56
n111,g68,g24
n112,g75,g76
n113,g6,g9
n114,g52,g43
n115,g62,g37
n116,g66,g67
n117,g90,g89
n118,g85,g86
n119,g38,g60
