n70,g97,g17
n65,g82,g19
n6,g74,g63
n35,g54,g25
n4,g27,g38
n32,g24,g3
n72,g82,g12
n74,g31,g50
n26,g23,g7
n21,g29,g38
n60,g31,g2
n20,g21,g69
n73,g98,g48
n51,g83,g60
n69,g91,g22
n71,g58,g99
n28,g13,g35
n14,g74,g32
n45,g27,g14
n39,g56,g20
n5,g24,g44
n23,g76,g40
n24,g73,g58
n54,g2,g65
n16,g83,g21
n17,g21,g99
n18,g83,g90
n63,g29,g37
n9,g64,g60
n25,g0,g48
n30,g7,g14
n31,g28,g92
n10,g38,g68
n43,g69,g27
n68,g12,g62
n34,g36,g53
n8,g82,g34
n53,g57,g50
n55,g51,g6
n38,g48,g71
n33,g31,g0
n62,g93,g67
n11,g18,g31
n27,g66,g0
n50,g75,g27
n44,g18,g59
n12,g17,g80
n67,g0,g95
n0,g63,g50
n22,g47,g22
n58,g20,g53
n36,g95,g12
n42,g59,g88
n61,g51,g11
n3,g55,g48
n29,g22,g41
n47,g73,g62
n49,g14,g33
n52,g7,g90
n59,g35,g7
n57,g12,g75
n66,g75,g63
n37,g4,g71
n13,g18,g19
n40,g29,g34
n19,g41,g49
n46,g14,g69
n7,g1,g89
n15,g51,g21
n48,g72,g77
n41,g13,g92
n64,g45,g85
n56,g69,g10
n2,g54,g20
n1,g46,g37
