n70,g8,g18
n65,g71,g95
n6,g86,g32
n35,g53,g19
n4,g69,g54
n32,g9,g55
n72,g52,g72
n83,g90,g70
n74,g64,g98
n84,g59,g12
n26,g32,g67
n21,g1,g26
n60,g66,g73
n20,g69,g65
n73,g68,g48
n51,g71,g84
n69,g64,g37
n71,g23,g98
n28,g65,g47
n77,g0,g30
n14,g5,g23
n45,g62,g7
n39,g23,g80
n5,g87,g99
n23,g84,g41
n24,g70,g17
n54,g36,g82
n16,g47,g49
n82,g41,g65
n17,g26,g3
n18,g56,g8
n63,g10,g67
n9,g35,g40
n25,g70,g1
n30,g43,g54
n31,g32,g37
n10,g2,g92
n43,g20,g35
n68,g56,g16
n34,g47,g1
n8,g86,g13
n79,g98,g78
n53,g78,g28
n55,g20,g34
n38,g45,g65
n33,g83,g96
n62,g27,g28
n11,g66,g50
n27,g27,g88
n50,g43,g62
n44,g11,g19
n12,g36,g17
n67,g60,g95
n75,g70,g89
n80,g22,g95
n0,g79,g94
n22,g21,g50
n81,g54,g96
n58,g71,g10
n36,g68,g94
n42,g42,g4
n61,g97,g24
n78,g91,g83
n3,g2,g35
n29,g53,g37
n47,g31,g29
n49,g52,g64
n52,g76,g43
n59,g81,g30
n57,g50,g74
n66,g32,g91
n37,g71,g53
n13,g73,g43
n40,g94,g35
n19,g50,g39
n46,g20,g32
n7,g29,g88
n15,g18,g70
n48,g90,g51
n41,g0,g88
n76,g12,g29
n64,g60,g78
n56,g61,g92
n2,g58,g23
n1,g29,g85
