n70,g95,g77
n65,g80,g47
n6,g43,g76
n35,g55,g24
n4,g68,g62
n32,g80,g27
n72,g21,g5
n74,g36,g10
n26,g22,g39
n21,g88,g41
n60,g43,g13
n20,g83,g82
n73,g67,g40
n51,g50,g15
n69,g9,g67
n71,g28,g34
n28,g48,g80
n77,g69,g10
n14,g98,g4
n45,g84,g35
n39,g19,g32
n5,g90,g21
n23,g18,g20
n24,g20,g94
n54,g33,g5
n16,g32,g61
n17,g75,g91
n18,g41,g31
n63,g21,g64
n9,g73,g60
n25,g61,g92
n30,g72,g49
n31,g48,g15
n10,g25,g69
n43,g82,g19
n68,g55,g70
n34,g45,g88
n8,g87,g25
n79,g85,g92
n53,g2,g70
n55,g68,g4
n38,g38,g25
n33,g62,g32
n62,g26,g80
n11,g90,g36
n27,g30,g22
n50,g45,g62
n44,g35,g94
n12,g55,g3
n67,g75,g63
n75,g12,g7
n0,g82,g81
n22,g77,g2
n58,g3,g49
n36,g88,g21
n42,g45,g51
n61,g92,g38
n78,g97,g16
n3,g58,g56
n29,g43,g66
n47,g11,g25
n49,g32,g47
n52,g31,g72
n59,g39,g60
n57,g35,g32
n66,g6,g82
n37,g78,g60
n13,g18,g41
n40,g42,g1
n19,g36,g53
n46,g39,g82
n7,g4,g53
n15,g75,g37
n48,g6,g97
n41,g92,g93
n76,g63,g6
n64,g6,g20
n56,g6,g8
n2,g59,g99
n1,g51,g9
