n70,g28,g42
n65,g66,g84
n6,g48,g68
n35,g68,g5
n4,g18,g48
n32,g3,g77
n72,g59,g53
n74,g2,g57
n26,g68,g25
n21,g59,g32
n60,g42,g39
n20,g36,g75
n73,g78,g95
n51,g69,g41
n69,g0,g16
n71,g94,g7
n28,g22,g74
n77,g56,g86
n14,g99,g31
n45,g78,g85
n39,g99,g2
n5,g96,g76
n23,g81,g77
n24,g82,g28
n54,g93,g95
n16,g72,g99
n17,g37,g49
n18,g58,g73
n63,g20,g81
n9,g94,g98
n25,g5,g89
n30,g38,g29
n31,g31,g10
n10,g14,g45
n43,g8,g88
n68,g55,g77
n34,g26,g74
n8,g38,g12
n79,g85,g32
n53,g49,g77
n55,g93,g10
n38,g20,g29
n33,g88,g55
n62,g51,g31
n11,g97,g68
n27,g56,g54
n50,g95,g24
n44,g22,g54
n12,g20,g13
n67,g68,g39
n75,g86,g10
n0,g75,g94
n22,g15,g10
n58,g39,g89
n36,g74,g98
n42,g54,g73
n61,g46,g24
n78,g36,g74
n3,g2,g14
n29,g36,g70
n47,g8,g30
n49,g83,g18
n52,g86,g60
n59,g81,g88
n57,g80,g71
n66,g14,g33
n37,g45,g71
n13,g87,g69
n40,g24,g14
n19,g97,g91
n46,g27,g88
n7,g26,g21
n15,g33,g34
n48,g5,g37
n41,g75,g3
n76,g83,g7
n64,g27,g75
n56,g87,g18
n2,g94,g93
n1,g49,g64
