n70,g11,g64
n65,g5,g45
n6,g45,g6
n35,g89,g92
n4,g31,g58
n32,g39,g79
n72,g82,g75
n26,g52,g92
n21,g5,g26
n60,g17,g94
n20,g46,g53
n51,g59,g97
n69,g66,g30
n71,g41,g44
n28,g21,g33
n14,g71,g18
n45,g74,g47
n39,g87,g96
n5,g57,g8
n23,g28,g79
n24,g68,g44
n54,g24,g12
n16,g5,g17
n17,g53,g67
n18,g91,g13
n63,g81,g14
n9,g86,g55
n25,g4,g55
n30,g26,g8
n31,g60,g55
n10,g78,g73
n43,g80,g97
n68,g41,g43
n34,g62,g70
n8,g24,g29
n53,g90,g22
n55,g79,g8
n38,g64,g18
n33,g49,g19
n62,g55,g26
n11,g68,g56
n27,g86,g27
n50,g41,g84
n44,g82,g57
n12,g78,g29
n67,g57,g56
n0,g56,g77
n22,g69,g73
n58,g48,g93
n36,g20,g90
n42,g6,g46
n61,g1,g70
n3,g87,g28
n29,g81,g54
n47,g82,g60
n49,g90,g42
n52,g81,g24
n59,g83,g36
n57,g19,g63
n66,g17,g85
n37,g80,g36
n13,g77,g23
n40,g21,g45
n19,g61,g78
n46,g66,g71
n7,g58,g52
n15,g65,g36
n48,g72,g28
n41,g71,g69
n64,g30,g37
n56,g81,g36
n2,g97,g6
n1,g81,g53
