n70,g81,g96
n65,g18,g82
n6,g63,g42
n35,g79,g35
n4,g42,g36
n32,g80,g57
n72,g85,g53
n74,g76,g72
n26,g91,g39
n21,g94,g29
n60,g68,g38
n20,g41,g54
n73,g36,g85
n51,g34,g89
n69,g27,g86
n71,g30,g27
n28,g4,g3
n77,g39,g44
n14,g17,g38
n45,g7,g6
n39,g76,g48
n5,g28,g87
n23,g13,g77
n24,g83,g15
n54,g82,g91
n16,g47,g83
n82,g80,g91
n17,g18,g39
n18,g24,g17
n63,g23,g82
n9,g67,g81
n25,g58,g6
n30,g39,g92
n31,g57,g61
n10,g12,g75
n43,g16,g31
n68,g58,g76
n34,g98,g99
n8,g86,g68
n79,g91,g42
n53,g56,g61
n55,g12,g6
n38,g12,g32
n33,g58,g15
n62,g6,g78
n11,g33,g84
n27,g54,g52
n50,g80,g87
n44,g36,g18
n12,g38,g21
n67,g27,g53
n75,g35,g81
n80,g14,g68
n0,g43,g49
n22,g90,g31
n81,g8,g37
n58,g54,g14
n36,g29,g30
n42,g34,g41
n61,g54,g28
n78,g51,g13
n3,g38,g13
n29,g32,g36
n47,g21,g2
n49,g41,g20
n52,g23,g95
n59,g49,g47
n57,g97,g59
n66,g16,g14
n37,g87,g42
n13,g8,g11
n40,g9,g63
n19,g41,g22
n46,g5,g0
n7,g8,g78
n15,g76,g95
n48,g1,g23
n41,g0,g73
n76,g92,g44
n64,g44,g85
n56,g15,g12
n2,g10,g34
n1,g15,g24
