n70,g65,g94
n65,g60,g59
n6,g69,g7
n35,g66,g2
n4,g85,g69
n32,g46,g19
n72,g49,g14
n74,g41,g37
n26,g50,g10
n21,g26,g67
n60,g90,g80
n20,g18,g22
n73,g63,g92
n51,g60,g2
n69,g9,g77
n71,g82,g99
n28,g85,g53
n14,g10,g79
n45,g37,g67
n39,g91,g42
n5,g64,g5
n23,g34,g11
n24,g96,g12
n54,g99,g32
n16,g12,g28
n17,g96,g77
n18,g52,g37
n63,g38,g39
n9,g68,g42
n25,g94,g60
n30,g78,g68
n31,g89,g20
n10,g93,g13
n43,g47,g28
n68,g36,g16
n34,g93,g71
n8,g62,g98
n53,g52,g44
n55,g57,g32
n38,g43,g31
n33,g94,g62
n62,g94,g28
n11,g20,g68
n27,g21,g37
n50,g97,g33
n44,g96,g52
n12,g73,g82
n67,g9,g25
n0,g44,g0
n22,g31,g66
n58,g72,g44
n36,g50,g82
n42,g89,g42
n61,g6,g60
n3,g40,g57
n29,g17,g88
n47,g91,g62
n49,g69,g43
n52,g21,g14
n59,g23,g72
n57,g57,g76
n66,g42,g63
n37,g40,g96
n13,g52,g57
n40,g87,g6
n19,g11,g19
n46,g85,g92
n7,g11,g71
n15,g85,g11
n48,g26,g61
n41,g71,g22
n64,g4,g18
n56,g0,g88
n2,g26,g12
n1,g19,g36
