n70,g1,g67
n65,g53,g25
n6,g84,g80
n35,g42,g18
n4,g72,g35
n32,g67,g95
n72,g40,g68
n74,g39,g4
n26,g59,g50
n21,g62,g55
n60,g66,g97
n20,g53,g35
n73,g43,g10
n51,g75,g25
n69,g91,g37
n71,g51,g87
n28,g5,g80
n14,g74,g84
n45,g68,g77
n39,g39,g99
n5,g0,g99
n23,g24,g95
n24,g58,g20
n54,g81,g75
n16,g48,g27
n17,g28,g81
n18,g46,g8
n63,g25,g7
n9,g62,g5
n25,g77,g83
n30,g19,g42
n31,g72,g91
n10,g93,g12
n43,g63,g22
n68,g45,g10
n34,g11,g5
n8,g88,g98
n53,g6,g98
n55,g95,g18
n38,g9,g51
n33,g38,g69
n62,g23,g53
n11,g65,g28
n27,g25,g63
n50,g55,g80
n44,g67,g14
n12,g52,g28
n67,g88,g33
n0,g62,g74
n22,g21,g75
n58,g11,g38
n36,g14,g20
n42,g27,g14
n61,g27,g43
n3,g82,g28
n29,g65,g51
n47,g92,g14
n49,g82,g84
n52,g93,g81
n59,g19,g37
n57,g65,g66
n66,g72,g6
n37,g88,g60
n13,g73,g74
n40,g97,g21
n19,g15,g92
n46,g36,g88
n7,g71,g81
n15,g69,g48
n48,g0,g4
n41,g73,g64
n64,g90,g26
n56,g45,g59
n2,g96,g20
n1,g98,g29
