n70,g41,g58
n6,g18,g2
n4,g42,g24
n22,g43,g17
n21,g80,g23
n60,g21,g61
n79,g59,g80
n74,g34,g62
n69,g92,g90
n28,g15,g55
n14,g22,g18
n45,g64,g41
n89,g58,g7
n5,g94,g34
n23,g89,g92
n24,g73,g47
n17,g45,g3
n54,g74,g3
n77,g37,g84
n63,g17,g76
n9,g98,g77
n25,g89,g80
n87,g43,g28
n10,g70,g56
n68,g79,g10
n34,g70,g5
n72,g82,g75
n73,g68,g90
n55,g14,g12
n44,g30,g99
n16,g27,g13
n80,g24,g52
n81,g65,g1
n75,g49,g84
n66,g80,g95
n47,g63,g8
n52,g85,g89
n59,g39,g23
n57,g73,g61
n71,g29,g65
n37,g55,g88
n31,g97,g6
n19,g67,g81
n46,g15,g84
n65,g26,g91
n85,g40,g46
n1,g91,g57
n84,g85,g20
n32,g78,g36
n26,g38,g3
n20,g10,g3
n53,g74,g67
n56,g12,g56
n76,g24,g50
n38,g22,g0
n13,g38,g21
n67,g2,g29
n41,g38,g85
n18,g64,g31
n11,g7,g81
n30,g73,g78
n35,g16,g66
n8,g67,g0
n83,g52,g7
n39,g35,g17
n33,g11,g55
n27,g29,g47
n50,g84,g90
n12,g97,g5
n82,g79,g40
n0,g14,g92
n43,g5,g24
n58,g51,g75
n36,g19,g42
n42,g73,g56
n61,g71,g64
n78,g78,g68
n3,g72,g95
n29,g85,g23
n49,g15,g23
n88,g87,g20
n86,g56,g42
n62,g7,g92
n40,g19,g8
n51,g77,g87
n7,g83,g18
n15,g33,g0
n48,g76,g63
n64,g8,g99
n2,g85,g28
