n70,g52,g39
n6,g55,g31
n4,g40,g21
n22,g28,g33
n21,g79,g30
n60,g59,g78
n79,g34,g78
n74,g98,g43
n69,g82,g37
n28,g62,g57
n14,g62,g26
n45,g90,g52
n89,g43,g16
n5,g55,g67
n23,g59,g74
n24,g64,g95
n17,g45,g35
n54,g42,g26
n77,g85,g79
n63,g10,g8
n9,g47,g16
n25,g70,g22
n87,g84,g81
n10,g35,g97
n68,g20,g61
n34,g85,g61
n72,g22,g81
n73,g67,g98
n55,g20,g67
n44,g54,g68
n16,g70,g51
n80,g66,g73
n81,g1,g21
n75,g84,g48
n66,g59,g37
n47,g84,g25
n52,g45,g74
n59,g97,g91
n57,g27,g67
n71,g54,g80
n37,g91,g30
n31,g93,g5
n19,g67,g77
n46,g5,g45
n65,g48,g96
n85,g57,g82
n1,g55,g92
n84,g15,g64
n32,g17,g23
n26,g13,g10
n20,g8,g29
n53,g39,g9
n56,g38,g19
n76,g78,g5
n38,g85,g89
n13,g59,g19
n67,g36,g42
n41,g72,g81
n18,g15,g96
n11,g42,g3
n30,g68,g94
n35,g79,g51
n8,g77,g48
n83,g49,g60
n39,g35,g88
n33,g51,g13
n27,g77,g28
n50,g18,g43
n12,g57,g19
n82,g21,g43
n0,g39,g28
n43,g35,g75
n58,g56,g33
n36,g61,g97
n42,g42,g75
n61,g14,g71
n78,g2,g54
n3,g60,g65
n29,g49,g45
n49,g92,g16
n88,g36,g45
n86,g37,g61
n62,g83,g80
n40,g92,g29
n51,g51,g49
n7,g6,g47
n15,g73,g47
n48,g94,g44
n64,g54,g99
n2,g37,g19
