n70,g94,g19
n65,g39,g94
n6,g19,g28
n35,g78,g69
n4,g55,g82
n32,g57,g52
n72,g5,g4
n74,g35,g82
n26,g89,g59
n21,g0,g83
n60,g68,g23
n20,g21,g13
n73,g47,g73
n51,g21,g0
n69,g26,g82
n71,g87,g52
n28,g98,g38
n77,g69,g43
n14,g5,g89
n45,g14,g52
n39,g78,g24
n5,g87,g22
n23,g74,g91
n24,g35,g93
n54,g82,g54
n16,g17,g97
n17,g13,g93
n18,g49,g75
n63,g44,g6
n9,g37,g28
n25,g0,g2
n30,g3,g43
n31,g5,g14
n10,g6,g14
n43,g42,g12
n68,g9,g77
n34,g72,g59
n8,g33,g26
n79,g38,g50
n53,g64,g12
n55,g84,g31
n38,g37,g15
n33,g18,g13
n62,g63,g73
n11,g2,g80
n27,g73,g53
n50,g69,g83
n44,g77,g3
n12,g47,g44
n67,g62,g42
n75,g29,g83
n80,g7,g91
n0,g46,g1
n22,g83,g49
n58,g57,g8
n36,g9,g78
n42,g95,g2
n61,g60,g61
n78,g2,g65
n3,g68,g2
n29,g42,g39
n47,g32,g13
n49,g14,g42
n52,g11,g13
n59,g45,g77
n57,g90,g68
n66,g39,g87
n37,g3,g70
n13,g24,g31
n40,g21,g41
n19,g78,g87
n46,g36,g59
n7,g49,g89
n15,g70,g8
n48,g5,g28
n41,g81,g34
n76,g36,g81
n64,g27,g57
n56,g42,g52
n2,g18,g68
n1,g44,g26
