n70,g90,g8
n65,g51,g26
n6,g43,g87
n35,g1,g68
n4,g84,g82
n32,g10,g4
n72,g77,g52
n74,g20,g51
n26,g37,g54
n21,g99,g32
n60,g60,g63
n20,g27,g38
n73,g65,g28
n51,g27,g81
n69,g37,g90
n71,g72,g73
n28,g77,g51
n14,g88,g23
n45,g24,g59
n39,g52,g30
n5,g17,g30
n23,g70,g20
n24,g5,g69
n54,g99,g93
n16,g18,g32
n17,g69,g2
n18,g14,g59
n63,g99,g55
n9,g27,g12
n25,g30,g60
n30,g59,g34
n31,g77,g91
n10,g20,g94
n43,g62,g84
n68,g68,g88
n34,g83,g58
n8,g29,g23
n53,g48,g12
n55,g29,g87
n38,g50,g84
n33,g20,g91
n62,g61,g36
n11,g98,g91
n27,g77,g61
n50,g91,g26
n44,g49,g22
n12,g13,g31
n67,g27,g79
n75,g65,g2
n0,g8,g34
n22,g93,g38
n58,g79,g92
n36,g85,g83
n42,g67,g13
n61,g22,g37
n3,g60,g97
n29,g80,g88
n47,g83,g49
n49,g61,g20
n52,g98,g17
n59,g70,g86
n57,g65,g9
n66,g49,g94
n37,g34,g18
n13,g15,g90
n40,g94,g84
n19,g35,g91
n46,g24,g0
n7,g80,g50
n15,g44,g94
n48,g18,g69
n41,g56,g61
n76,g0,g96
n64,g34,g10
n56,g61,g72
n2,g76,g68
n1,g73,g67
