n70,g90,g81
n65,g15,g40
n6,g56,g88
n35,g37,g27
n4,g97,g56
n32,g92,g5
n72,g38,g19
n74,g71,g23
n26,g50,g97
n21,g66,g24
n60,g13,g42
n20,g18,g36
n73,g74,g59
n51,g25,g42
n69,g85,g7
n71,g40,g39
n28,g10,g85
n14,g87,g80
n45,g77,g58
n39,g68,g20
n5,g40,g8
n23,g51,g48
n24,g37,g51
n54,g49,g24
n16,g21,g36
n17,g52,g36
n18,g16,g95
n63,g36,g14
n9,g27,g99
n25,g38,g6
n30,g29,g34
n31,g69,g89
n10,g61,g25
n43,g25,g57
n68,g14,g73
n34,g96,g6
n8,g1,g60
n53,g27,g25
n55,g9,g38
n38,g3,g99
n33,g86,g16
n62,g69,g8
n11,g73,g66
n27,g71,g42
n50,g87,g45
n44,g3,g43
n12,g99,g54
n67,g80,g71
n75,g68,g24
n0,g44,g79
n22,g27,g13
n58,g34,g25
n36,g95,g31
n42,g95,g94
n61,g32,g62
n3,g33,g38
n29,g10,g80
n47,g72,g23
n49,g89,g67
n52,g76,g19
n59,g40,g42
n57,g48,g42
n66,g97,g98
n37,g75,g99
n13,g20,g13
n40,g56,g3
n19,g89,g63
n46,g73,g37
n7,g24,g47
n15,g52,g97
n48,g98,g50
n41,g92,g73
n76,g72,g3
n64,g41,g47
n56,g32,g14
n2,g64,g16
n1,g57,g35
