n70,g55,g71
n65,g75,g92
n6,g19,g36
n35,g91,g54
n4,g33,g15
n32,g79,g76
n72,g5,g89
n74,g88,g54
n26,g74,g45
n21,g81,g89
n60,g23,g0
n20,g25,g14
n73,g13,g71
n51,g82,g37
n69,g34,g45
n71,g26,g84
n28,g73,g14
n14,g44,g89
n45,g78,g25
n39,g33,g6
n5,g59,g44
n23,g61,g49
n24,g16,g58
n54,g69,g78
n16,g29,g71
n17,g71,g47
n18,g12,g81
n63,g20,g73
n9,g26,g49
n25,g15,g63
n30,g95,g42
n31,g25,g87
n10,g25,g34
n43,g98,g15
n68,g11,g53
n34,g14,g38
n8,g2,g59
n53,g7,g30
n55,g52,g38
n38,g83,g53
n33,g91,g89
n62,g74,g43
n11,g98,g10
n27,g31,g10
n50,g3,g56
n44,g24,g72
n12,g96,g59
n67,g93,g92
n75,g61,g75
n0,g39,g60
n22,g31,g22
n58,g36,g96
n36,g77,g78
n42,g98,g7
n61,g93,g29
n3,g72,g6
n29,g59,g79
n47,g66,g43
n49,g2,g53
n52,g7,g77
n59,g60,g11
n57,g49,g13
n66,g2,g1
n37,g20,g29
n13,g98,g12
n40,g11,g45
n19,g5,g97
n46,g43,g46
n7,g61,g51
n15,g13,g95
n48,g25,g66
n41,g70,g14
n76,g11,g29
n64,g7,g14
n56,g88,g78
n2,g38,g97
n1,g50,g67
